"date","date_published","spatial_unit","cases","cases_new","cases_residents","cases_residents_new","cases_nonresidents","cases_nonresidents_new","cases_diagnostic","cases_diagnostic_new","cases_diagnostic_residents","cases_diagnostic_residents_new","cases_diagnostic_nonresidents","cases_diagnostic_nonresidents_new","cases_lst","cases_lst_new","cases_lst_residents","cases_lst_residents_new","cases_lst_nonresidents","cases_lst_nonresidents_new","cases_airport","cases_airport_new","cases_airport_residents","cases_airport_residents_new","cases_airport_nonresidents","cases_airport_nonresidents_new","cases_tracing","cases_tracing_new","cases_tracing_residents","cases_tracing_residents_new","cases_tracing_nonresidents","cases_tracing_nonresidents_new","cases_residents_prop","cases_nonresidents_prop","cases_sex_f_prop","cases_sex_m_prop","cases_sex_x_prop","cases_sex_u_prop","cases_residents_sex_f_prop","cases_residents_sex_m_prop","cases_residents_sex_x_prop","cases_residents_sex_u_prop","cases_age_mean","cases_residents_age_mean","tests","tests_new","tests_residents","tests_residents_new","tests_nonresidents","tests_nonresidents_new","tests_diagnostic","tests_diagnostic_new","tests_diagnostic_residents","tests_diagnostic_residents_new","tests_diagnostic_nonresidents","tests_diagnostic_nonresidents_new","tests_lst","tests_lst_new","tests_lst_residents","tests_lst_residents_new","tests_lst_nonresidents","tests_lst_nonresidents_new","tests_airport","tests_airport_new","tests_airport_residents","tests_airport_residents_new","tests_airport_nonresidents","tests_airport_nonresidents_new","tests_tracing","tests_tracing_new","tests_tracing_residents","tests_tracing_residents_new","tests_tracing_nonresidents","tests_tracing_nonresidents_new","tests_residents_prop","tests_nonresidents_prop","tests_sex_f_prop","tests_sex_m_prop","tests_sex_x_prop","tests_sex_u_prop","tests_residents_sex_f_prop","tests_residents_sex_m_prop","tests_residents_sex_x_prop","tests_residents_sex_u_prop","tests_age_mean","tests_residents_age_mean","tests_new_prop_positive","tests_residents_new_prop_positive","tests_lst_new_prop_positive","tests_tracing_new_prop_positive","tests_diagnostic_new_prop_positive","tests_airport_new_prop_positive","tests_lst_residents_new_prop_positive","tests_tracing_residents_new_prop_positive","tests_diagnostic_residents_new_prop_positive","tests_airport_residents_new_prop_positive","tested","tested_new","tested_residents","tested_residents_new","tested_nonresidents","tested_nonresidents_new","tested_residents_prop","tested_nonresidents_prop","tested_sex_f_prop","tested_sex_m_prop","tested_sex_x_prop","tested_sex_u_prop","deaths","deaths_new","deaths_transfer","deaths_transfer_new","deaths_hospital_prop","deaths_nonhospital_prop","deaths_sex_f_prop","deaths_sex_m_prop","deaths_sex_x_prop","deaths_sex_u_prop","deaths_age_mean","deaths_age_median","deaths_age_min","deaths_age_max","hospital_total","hospital_total_change","hospital_normal","hospital_normal_change","hospital_intensive","hospital_intensive_change","hospital_total_confirmed","hospital_total_confirmed_change","hospital_normal_confirmed","hospital_normal_confirmed_change","hospital_intensive_confirmed","hospital_intensive_confirmed_change","hospital_total_suspected","hospital_total_suspected_change","hospital_normal_suspected","hospital_normal_suspected_change","hospital_intensive_suspected","hospital_intensive_suspected_change","hospital_normal_isolated","hospital_intensive_isolated","hospital_total_transfer","hospital_total_transfer_change","hospital_normal_transfer","hospital_normal_transfer_change","hospital_intensive_transfer","hospital_intensive_transfer_change","hospital_admissions","hospital_admissions_new","hospital_admissions_new_all","hospital_admissions_new_ma7","hospital_discharges","hospital_discharges_new","hospital_discharges_new_all","hospital_discharges_new_ma7","active","active_change","active_residents","active_residents_change","recovered","recovered_new","recovered_residents","recovered_residents_change","vaccination_doses_received","vaccination_doses_received_new","vaccination_doses_administered","vaccination_doses_administered_new","vaccination_dose_1_administered","vaccination_dose_1_administered_new","vaccination_dose_2_administered","vaccination_dose_2_administered_new","vaccination_persons_complete","vaccination_persons_complete_new","flags"
2020-11-16,2020-11-17T17:35:00.000+01:00,,,,27681,425,,,,,15952,315,,,,,3674,104,,,,,525,6,,,,,7530,,,,,,,,,,,,,,,,,,1237169,9067,,,,,370381,2837,,,,,714781,5411,,,,,50493,558,,,,,101514,,,,,,,,,,,,,,,,,0.04687,,,,,0.01922,,0.11103,0.01075,,,496808,1232,,,,,0.5,0.5,,,240,4,1,0,0.67,0.33,0.48,0.52,,,,,,,260,24,212,23,48,1,236,25,188,23,48,2,24,-1,24,0,0,-1,,,0,0,0,0,0,0,,,,29,,,,19,,,9417,131,,,18024,,,,,,,,,,,,""
2020-11-17,2020-11-18T17:35:00.000+01:00,,,,28573,892,,,,,16718,766,,,,,3792,117,,,,,533,8,,,,,7530,,,,,,,,,,,,,,,,,,1251446,14277,,,,,376306,5904,,,,,722870,8082,,,,,50755,261,,,,,101515,,,,,,,,,,,,,,,,,0.06248,,,,,0.01448,,0.12974,0.03065,,,499048,2240,,,,,0.5,0.5,,,248,8,1,0,0.68,0.32,0.48,0.52,,,,,,,262,2,214,2,48,0,247,11,199,11,48,0,15,-9,15,-9,0,0,,,0,0,0,0,0,0,,,,29,,,,20,,,9821,404,,,18504,,,,,,,,,,,,""
2020-11-18,2020-11-19T17:35:00.000+01:00,,,,29243,670,,,,,17264,546,,,,,3913,122,,,,,535,2,,,,,7531,,,,,,,,,,,,,,,,,,1262569,11123,,,,,381051,4690,,,,,729147,6236,,,,,50855,95,,,,,101516,,,,,,,,,,,,,,,,,0.06024,,,,,0.01956,,0.11642,0.02105,,,500660,1612,,,,,0.5,0.5,,,254,6,1,0,0.68,0.32,0.47,0.53,,,,,,,231,-31,187,-27,44,-4,221,-26,177,-22,44,-4,10,-5,10,-5,0,0,,,0,0,0,0,0,0,,,,28,,,,20,,,9758,-63,,,19231,,,,,,,,,,,,""
2020-11-19,2020-11-21T16:45:00.000+01:00,,,,29762,519,,,,,17710,446,,,,,3985,72,,,,,536,1,,,,,7531,,,,,,,,,,,,,,,,,,1274382,11813,,,,,385261,4185,,,,,736592,7439,,,,,51013,158,,,,,101516,,,,,,,,,,,,,,,,,0.04393,,,,,0.00968,,0.10657,0.00633,,,502229,1569,,,,,0.5,0.5,,,260,6,1,0,0.68,0.32,0.48,0.52,,,,,,,230,-1,186,-1,44,0,222,1,179,2,43,-1,8,-2,7,-3,1,1,,,0,0,0,0,0,0,,,,27,,,,19,,,9488,-270,,,20014,,,,,,,,,,,,""
2020-11-20,2020-11-21T17:35:00.000+01:00,,,,30333,571,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1284620,10238,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05577,,,,,,,,,,,,,,,,,,,,,262,2,1,0,,,,,,,,,,,,,,,,,224,2,183,4,41,-2,,,,,,,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,""
2020-11-21,2020-11-22T17:35:00.000+01:00,,,,30935,602,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1296335,11715,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05139,,,,,,,,,,,,,,,,,,,,,266,4,1,0,,,,,,,,,,,,,,,,,226,2,181,-2,45,4,,,,,,,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,""
2020-11-22,2020-11-23T17:35:00.000+01:00,,,,31111,176,,,,,18888,156,,,,,4150,15,,,,,539,2,,,,,7534,,,,,,,,,,,,,,,,,,1300901,4566,,,,,397191,885,,,,,750752,983,,,,,51424,2,,,,,101534,,,,,,,,,,,,,,,,,0.03855,,,,,0.01526,,0.17627,1.0,,,505859,,,,,,0.5,0.5,,,273,7,1,0,0.68,0.32,0.47,0.53,,,,,,,254,,205,,49,,242,16,195,14,47,2,12,,10,,2,,,,0,0,0,0,0,0,,,,27,,,,20,,,8834,,,,22004,,,,,,,,,,,,""
2020-11-23,2020-11-24T17:35:00.000+01:00,,,,31484,373,,,,,19182,294,,,,,4224,74,,,,,543,4,,,,,7535,,,,,,,,,,,,,,,,,,1311349,10448,,,,,401816,3919,,,,,756050,5069,,,,,51944,503,,,,,101539,,,,,,,,,,,,,,,,,0.0357,,,,,0.0146,,0.07502,0.00795,,,507109,1250,,,,,0.5,0.5,,,283,10,1,0,0.69,0.31,0.46,0.54,,,,,,,246,-8,199,-6,47,-2,237,-5,191,-4,46,-1,9,-3,8,-2,1,-1,,,0,0,0,0,0,0,,,,25,,,,20,,,9012,178,,,22189,,,,,,,,,,,,""
2020-11-24,2020-11-25T17:35:00.000+01:00,,,,32100,616,,,,,19682,500,,,,,4338,114,,,,,545,2,,,,,7535,,,,,,,,,,,,,,,,,,1325017,13668,,,,,407714,5301,,,,,763596,7368,,,,,52162,212,,,,,101545,,,,,,,,,,,,,,,,,0.04507,,,,,0.01547,,0.09432,0.00943,,,508745,1636,,,,,0.5,0.5,,,288,5,1,0,0.69,0.31,0.47,0.53,,,,,,,234,-12,188,-11,46,-1,225,-12,182,-9,43,-3,9,0,6,-2,3,2,,,0,0,0,0,0,0,,,,27,,,,21,,,9182,170,,,22630,,,,,,,,,,,,""
2020-11-25,2020-11-26T17:35:00.000+01:00,,,,32873,773,,,,,20353,671,,,,,4438,100,,,,,547,2,,,,,7535,,,,,,,,,,,,,,,,,,1338559,13542,,,,,413409,5165,,,,,771372,7618,,,,,52233,62,,,,,101545,,,,,,,,,,,,,,,,,0.05708,,,,,0.01313,,0.12991,0.03226,,,510615,1870,,,,,0.5,0.5,,,294,6,1,0,0.68,0.32,0.47,0.53,,,,,,,232,-2,188,0,44,-2,223,-2,179,-3,44,1,9,0,9,3,0,-3,,,0,0,0,0,0,0,,,,26,,,,20,,,9175,-7,,,23404,,,,,,,,,,,,""
2020-11-26,2020-11-27T17:35:00.000+01:00,,,,33409,536,,,,,20827,474,,,,,4494,56,,,,,552,5,,,,,7536,,,,,,,,,,,,,,,,,,1350343,11784,,,,,418155,4489,,,,,778234,6770,,,,,52408,172,,,,,101546,,,,,,,,,,,,,,,,,0.04549,,,,,0.00827,,0.10559,0.02907,,,512099,1484,,,,,0.5,0.5,,,300,6,1,0,0.68,0.32,0.46,0.54,,,,,,,224,-8,181,-7,43,-1,220,-3,177,-2,43,-1,4,-5,4,-5,0,0,,,0,0,0,0,0,0,,,,25,,,,20,,,9036,-139,,,24073,,,,,,,,,,,,""
2020-11-27,2020-11-28T17:30:00.000+01:00,,,,33974,565,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1361939,11596,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04872,,,,,,,,,,,,,,,,,,,,,306,6,1,0,,,,,,,,,,,,,,,,,206,-14,165,-12,41,-2,,,,,,,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,""
2020-11-28,2020-11-29T17:30:00.000+01:00,,,,34539,565,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1372396,10457,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05403,,,,,,,,,,,,,,,,,,,,,312,6,1,0,,,,,,,,,,,,,,,,,203,-3,161,-4,42,1,,,,,,,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,""
2020-11-29,2020-11-30T17:35:00.000+01:00,,,,34678,139,,,,,21927,139,,,,,4658,0,,,,,555,0,,,,,7538,,,,,,,,,,,,,,,,,,1374203,1807,,,,,428551,856,,,,,791430,0,,,,,52674,0,,,,,101548,,,,,,,,,,,,,,,,,0.07692,,,,,,,0.16238,,,,515293,,,,,,0.5,0.5,,,321,9,1,0,0.68,0.32,0.46,0.54,,,,,,,218,,176,,42,,214,11,172,11,42,0,4,,4,,0,,,,0,0,0,0,0,0,,,,25,,,,25,,,8271,,,,26086,,,,,,,,,,,,""
2020-11-30,2020-12-01T17:35:00.000+01:00,,,,35129,451,,,,,22302,375,,,,,4729,71,,,,,560,5,,,,,7538,,,,,,,,,,,,,,,,,,1383631,9428,,,,,432076,3380,,,,,796776,5299,,,,,53231,554,,,,,101548,,,,,,,,,,,,,,,,,0.04784,,,,,0.0134,,0.11095,0.00903,,,516501,1208,,,,,0.5,0.5,,,330,9,1,0,0.68,0.32,0.46,0.54,,,,,,,217,-1,175,-1,42,0,212,-2,170,-2,42,0,5,1,5,1,0,0,,,0,0,0,0,0,0,,,,25,,,,25,,,8643,372,,,26156,,,,,,,,,,,,""
2020-12-01,2020-12-02T17:35:00.000+01:00,,,,35802,673,,,,,22881,579,,,,,4820,91,,,,,562,2,,,,,7539,,,,,,,,,,,,,,,,,,1395562,11931,,,,,437357,4943,,,,,803177,6312,,,,,53479,247,,,,,101549,,,,,,,,,,,,,,,,,0.05641,,,,,0.01442,,0.11714,0.0081,,,518184,1683,,,,,0.5,0.5,,,334,4,1,0,0.68,0.32,0.46,0.54,,,,,,,216,-1,175,0,41,-1,210,-2,169,-1,41,-1,6,1,6,1,0,0,,,0,0,0,0,0,0,,,,24,,,,22,,,8971,328,,,26497,,,,,,,,,,,,""
2020-12-02,2020-12-03T17:35:00.000+01:00,,,,36429,627,,,,,23420,539,,,,,4906,85,,,,,564,1,,,,,7539,,,,,,,,,,,,,,,,,,1407284,11722,,,,,442772,5107,,,,,809369,6041,,,,,53591,89,,,,,101552,,,,,,,,,,,,,,,,,0.05349,,,,,0.01407,,0.10554,0.01124,,,519768,1584,,,,,0.5,0.5,,,339,5,1,0,0.68,0.32,0.46,0.54,,,,,,,211,-5,170,-5,41,0,201,-9,160,-9,41,0,10,4,10,4,0,0,,,0,0,0,0,0,0,,,,24,,,,24,,,8734,-237,,,27356,,,,,,,,,,,,""
2020-12-03,2020-12-04T17:15:00.000+01:00,,,,37017,588,,,,,23946,526,,,,,4966,60,,,,,566,2,,,,,7539,,,,,,,,,,,,,,,,,,1418680,11396,,,,,447205,4227,,,,,816209,6762,,,,,53714,121,,,,,101552,,,,,,,,,,,,,,,,,0.0516,,,,,0.00887,,0.12444,0.01653,,,521336,1568,,,,,0.5,0.5,,,345,6,1,0,0.68,0.32,0.45,0.55,,,,,,,203,-8,162,-8,41,0,193,-8,152,-8,41,0,10,0,10,0,0,0,,,0,0,0,0,0,0,,,,23,,,,25,,,8643,-91,,,28029,,,,,,,,,,,,""
2020-12-04,2020-12-05T17:45:00.000+01:00,,,,37684,667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1429831,11151,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05982,,,,,,,,,,,,,,,,,,,,,350,5,1,0,,,,,,,,,,,,,,,,,189,-4,149,-3,40,-1,,,,,,,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,""
2020-12-05,2020-12-06T17:30:00.000+01:00,,,,38215,531,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1441696,11865,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04475,,,,,,,,,,,,,,,,,,,,,353,3,1,0,,,,,,,,,,,,,,,,,190,1,150,1,40,0,,,,,,,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,""
2020-12-06,2020-12-07T17:30:00.000+01:00,,,,38476,261,,,,,25238,151,,,,,5133,0,,,,,567,0,,,,,7538,,,,,,,,,,,,,,,,,,1446528,4832,,,,,459052,776,,,,,831844,0,,,,,54046,0,,,,,101586,,,,,,,,,,,,,,,,,0.05401,,,,,,,0.19459,,,,525102,,,,,,0.5,0.5,,,360,7,1,0,0.68,0.32,0.45,0.55,,,,,,,213,,173,,40,,202,12,163,13,39,-1,11,,10,,1,,,,0,0,0,0,0,0,,,,24,,,,22,,,8324,,,,29792,,,,,,,,,,,,""
2020-12-07,2020-12-08T17:40:00.000+01:00,,,,39511,1035,,,,,20556,183,,,,,5179,65,,,,,619,3,,,,,13157,137,,,,,,,,,,,,,,,,,1445783,-745,,,,,410830,1854,,,,,839668,5409,,,,,55520,474,,,,,139765,1379,,,,,,,,,,,,,,,,-1.38926,,,,,0.01202,0.09935,0.09871,0.00633,,,526216,1114,,,,,0.5,0.5,,,369,9,1,0,0.67,0.33,0.45,0.55,,,,,,,209,-4,166,-7,43,3,203,1,160,-3,43,4,6,-5,6,-4,0,-1,30,1,0,0,0,0,0,0,,,,23,,,,20,,,9246,922,,,29896,,,,,,,,,,,,""
2020-12-08,2020-12-09T00:00:00.000+01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,""
2020-12-09,2020-12-10T17:35:00.000+01:00,,,,40037,480,,,,,26594,412,,,,,5329,67,,,,,573,1,,,,,7541,,,,,,,,,,,,,,,,,,1475746,8336,,,,,475301,2950,,,,,844246,5323,,,,,54698,63,,,,,101501,,,,,,,,,,,,,,,,,0.05758,,,,,0.01259,,0.13966,0.01587,,,528952,,,,,,0.5,0.5,,,384,,1,0,0.66,0.34,0.45,0.55,,,,,,,235,,186,,49,,216,,169,,47,,19,,17,,2,,36,1,0,0,0,0,0,0,,,,26,,,,17,,,8755,,,,30898,,,,,,,,,,,,""
2020-12-10,2020-12-11T17:08:00.000+01:00,,,,40755,718,,,,,27158,418,,,,,5481,87,,,,,575,1,,,,,7541,,,,,,,,,,,,,,,,,,1495056,19310,,,,,481138,4399,,,,,857482,8143,,,,,54935,154,,,,,101501,,,,,,,,,,,,,,,,,0.03718,,,,,0.01068,,0.09502,0.00649,,,531185,2233,,,,,0.5,0.5,,,392,8,1,0,0.66,0.34,0.45,0.55,,,,,,,235,0,186,0,49,0,217,1,170,1,47,0,18,-1,16,-1,2,0,33,1,0,0,0,0,0,0,,,,27,,,,17,,,8685,-70,,,31678,,,,,,,,,,,,""
2020-12-11,2020-12-12T17:25:00.000+01:00,,,,41272,517,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1507746,12690,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04074,,,,,,,,,,,,,,,,,,,,,396,4,1,0,,,,,,,,,,,,,,,,,220,3,173,3,47,0,,,,,,,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,""
2020-12-12,2020-12-13T17:35:00.000+01:00,,,,41718,446,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1517112,9366,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04762,,,,,,,,,,,,,,,,,,,,,402,6,1,0,,,,,,,,,,,,,,,,,225,5,179,6,46,-1,,,,,,,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,""
2020-12-13,2020-12-14T17:08:00.000+01:00,,,,41900,182,,,,,28203,182,,,,,5580,0,,,,,575,0,,,,,7542,,,,,,,,,,,,,,,,,,1519424,2312,,,,,491543,1313,,,,,871106,0,,,,,55244,0,,,,,101531,,,,,,,,,,,,,,,,,0.07872,,,,,,,0.13861,,,,534183,,,,,,0.5,0.5,,,410,8,1,0,0.65,0.35,0.44,0.56,,,,,,,252,,201,,51,,239,14,189,10,50,4,13,,12,,1,,42,0,0,0,0,0,0,0,,,,28,,,,18,,,8123,,,,33367,,,,,,,,,,,,""
2020-12-14,2020-12-15T17:13:00.000+01:00,,,,42250,350,,,,,28494,293,,,,,5633,53,,,,,578,3,,,,,7545,,,,,,,,,,,,,,,,,,1530785,11361,,,,,495545,3879,,,,,877910,6772,,,,,55795,550,,,,,101535,,,,,,,,,,,,,,,,,0.03081,,,,,0.00783,,0.07553,0.00545,,,535344,1161,,,,,0.5,0.5,,,418,8,1,0,0.66,0.34,0.44,0.56,,,,,,,253,1,205,4,48,-3,238,-1,190,1,48,-2,15,2,15,3,0,-1,46,0,0,0,0,0,0,0,,,,28,,,,19,,,8346,223,,,33486,,,,,,,,,,,,""
2020-12-15,2020-12-16T17:16:00.000+01:00,,,,42845,595,,,,,29030,536,,,,,5692,59,,,,,578,0,,,,,7545,,,,,,,,,,,,,,,,,,1545073,14288,,,,,501773,5930,,,,,885702,7706,,,,,56063,264,,,,,101535,,,,,,,,,,,,,,,,,0.04164,,,,,0.00766,,0.09039,0.0,,,537090,1746,,,,,0.5,0.5,,,421,3,1,0,0.66,0.34,0.44,0.56,,,,,,,245,-8,197,-8,48,0,235,-3,187,-3,48,0,10,-5,10,-5,0,0,39,0,0,0,0,0,0,0,,,,26,,,,18,,,8504,158,,,33920,,,,,,,,,,,,""
2020-12-16,2020-12-17T17:09:00.000+01:00,,,,43279,434,,,,,29388,358,,,,,5766,74,,,,,580,2,,,,,7545,,,,,,,,,,,,,,,,,,1558159,13086,,,,,507131,5162,,,,,893195,7417,,,,,56274,208,,,,,101559,,,,,,,,,,,,,,,,,0.03317,,,,,0.00998,,0.06935,0.00962,,,538643,1553,,,,,0.5,0.5,,,428,7,1,0,0.66,0.34,0.45,0.55,,,,,,,241,-4,193,-4,48,0,230,-5,183,-4,47,-1,11,1,10,0,1,1,44,1,0,0,0,0,0,0,,,,27,,,,20,,,8242,-262,,,34609,,,,,,,,,,,,""
2020-12-17,2020-12-18T17:25:00.000+01:00,,,,43728,449,,,,,29754,365,,,,,5850,84,,,,,580,0,,,,,7544,,,,,,,,,,,,,,,,,,1571661,13502,,,,,513068,5578,,,,,900511,7194,,,,,56522,243,,,,,101560,,,,,,,,,,,,,,,,,0.03325,,,,,0.01168,,0.06544,0.0,,,540284,1641,,,,,0.5,0.5,,,434,6,1,0,0.66,0.34,0.45,0.55,,,,,,,235,-6,192,-1,43,-5,226,-4,183,0,43,-4,9,-2,9,-1,0,-1,38,1,0,0,0,0,0,0,,,,27,,,,21,,,8057,-185,,,35237,,,,,,,,,,,,""
2020-12-18,2020-12-19T17:25:00.000+01:00,,,,44067,339,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1585510,13849,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.02448,,,,,,,,,,,,,,,,,,,,,440,6,1,0,,,,,,,,,,,,,,,,,218,-8,179,-4,39,-4,,,,,,,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,""
2020-12-19,2020-12-20T17:25:00.000+01:00,,,,44491,424,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1598011,12501,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03392,,,,,,,,,,,,,,,,,,,,,444,4,1,0,,,,,,,,,,,,,,,,,214,-4,176,-3,38,-1,,,,,,,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,""
2020-12-20,2020-12-21T17:25:00.000+01:00,,,,44582,91,,,,,30522,91,,,,,5934,0,,,,,581,0,,,,,7545,,,,,,,,,,,,,,,,,,1599613,1602,,,,,526057,1018,,,,,914823,0,,,,,57169,0,,,,,101564,,,,,,,,,,,,,,,,,0.0568,,,,,,,0.08939,,,,543688,,,,,,0.5,0.5,,,450,6,1,0,0.66,0.34,0.45,0.55,,,,,,,218,,179,,39,,207,-7,169,-7,38,0,11,,10,,1,,29,1,0,0,0,0,0,0,,,,21,,,,24,,,7026,,,,37106,,,,,,,,,,,,""
2020-12-21,2020-12-22T17:12:00.000+01:00,,,,44809,227,,,,,30735,213,,,,,5944,10,,,,,585,4,,,,,7545,,,,,,,,,,,,,,,,,,1610217,10604,,,,,529909,3793,,,,,920699,5837,,,,,58045,873,,,,,101564,,,,,,,,,,,,,,,,,0.02141,,,,,0.00171,,0.05616,0.00458,,,544836,1148,,,,,0.5,0.5,,,453,3,1,0,0.66,0.34,0.45,0.55,,,,,,,200,-18,160,-19,40,1,193,-14,154,-15,39,1,7,-4,6,-4,1,0,39,6,0,0,0,0,0,0,,,,21,,,,24,,,7135,109,,,37221,,,,,,,,,,,,""
2020-12-22,2020-12-23T17:30:00.000+01:00,,,,45209,400,,,,,31075,340,,,,,5999,55,,,,,590,5,,,,,7545,,,,,,,,,,,,,,,,,,1625769,15552,,,,,536227,6183,,,,,929603,8861,,,,,58375,328,,,,,101564,,,,,,,,,,,,,,,,,0.02572,,,,,0.00621,,0.05499,0.01524,,,546344,1508,,,,,0.5,0.5,,,458,5,1,0,0.66,0.34,0.45,0.55,,,,,,,204,4,162,2,42,2,192,-1,152,-2,40,1,12,5,10,4,2,1,47,0,0,0,0,0,0,0,,,,20,,,,25,,,7177,42,,,37574,,,,,,,,,,,,""
2020-12-23,2020-12-24T17:20:00.000+01:00,,,,45471,262,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1638122,12353,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.02121,,,,,,,,,,,,,,,,,,,,,461,3,1,0,,,,,,,,,,,,,,,,,171,-21,132,-20,39,-1,,,,,,,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,""
2020-12-24,2020-12-25T17:50:00.000+01:00,,,,45724,253,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1647203,9081,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.02786,,,,,,,,,,,,,,,,,,,,,465,4,1,0,,,,,,,,,,,,,,,,,167,-4,132,0,35,-4,,,,,,,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,""
2020-12-25,2020-12-26T17:15:00.000+01:00,,,,45776,52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1648259,1056,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04924,,,,,,,,,,,,,,,,,,,,,470,5,1,0,,,,,,,,,,,,,,,,,165,-2,130,-2,35,0,,,,,,,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,""
2020-12-26,2020-12-30T12:00:00.000+01:00,,,,45830,54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1649360,1101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04905,,,,,,,,,,,,,,,,,,,,,478,8,1,0,,,,,,,,,,,,,,,,,152,-13,118,-12,34,-1,,,,,,,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,9750,9750,0,0,0,0,0,0,,,""
2020-12-27,2020-12-28T17:30:00.000+01:00,,,,45849,19,,,,,31674,16,,,,,6038,0,,,,,591,0,,,,,7546,,,,,,,,,,,,,,,,,,1650157,797,,,,,549015,300,,,,,940699,0,,,,,58877,0,,,,,101566,,,,,,,,,,,,,,,,,0.02384,,,,,,,0.05333,,,,548747,,,,,,0.5,0.5,,,487,9,1,0,0.67,0.33,0.44,0.56,,,,,,,159,,126,,33,,150,-2,118,0,32,-2,9,,8,,1,,43,1,0,0,0,0,0,0,,,,19,,,,18,,,4906,,,,40456,,,,,,,,,,,,""
2020-12-28,2020-12-30T12:00:00.000+01:00,,,,46088,239,,,,,31906,232,,,,,6042,4,,,,,594,3,,,,,7546,,,,,,,,,,,,,,,,,,1657313,7156,,,,,552443,3411,,,,,943337,2635,,,,,59967,1090,,,,,101566,,,,,,,,,,,,,,,,,0.0334,,,,,0.00152,,0.06802,0.00275,,,549625,878,,,,,0.5,0.5,,,489,2,1,0,0.67,0.33,0.44,0.56,,,,,,,161,2,129,3,32,-1,157,7,125,7,32,0,4,-5,4,-4,0,-1,36,1,0,0,0,0,0,0,,,,17,,,,18,,,4991,85,,,40608,,,,431,431,431,431,,,,,""
