"date","date_published","spatial_unit","cases","cases_new","cases_residents","cases_residents_new","cases_nonresidents","cases_nonresidents_new","cases_diagnostic","cases_diagnostic_new","cases_diagnostic_residents","cases_diagnostic_residents_new","cases_diagnostic_nonresidents","cases_diagnostic_nonresidents_new","cases_lst","cases_lst_new","cases_lst_residents","cases_lst_residents_new","cases_lst_nonresidents","cases_lst_nonresidents_new","cases_airport","cases_airport_new","cases_airport_residents","cases_airport_residents_new","cases_airport_nonresidents","cases_airport_nonresidents_new","cases_tracing","cases_tracing_new","cases_tracing_residents","cases_tracing_residents_new","cases_tracing_nonresidents","cases_tracing_nonresidents_new","cases_residents_prop","cases_nonresidents_prop","cases_sex_f_prop","cases_sex_m_prop","cases_sex_x_prop","cases_sex_u_prop","cases_residents_sex_f_prop","cases_residents_sex_m_prop","cases_residents_sex_x_prop","cases_residents_sex_u_prop","cases_age_mean","cases_residents_age_mean","tests","tests_new","tests_residents","tests_residents_new","tests_nonresidents","tests_nonresidents_new","tests_diagnostic","tests_diagnostic_new","tests_diagnostic_residents","tests_diagnostic_residents_new","tests_diagnostic_nonresidents","tests_diagnostic_nonresidents_new","tests_lst","tests_lst_new","tests_lst_residents","tests_lst_residents_new","tests_lst_nonresidents","tests_lst_nonresidents_new","tests_airport","tests_airport_new","tests_airport_residents","tests_airport_residents_new","tests_airport_nonresidents","tests_airport_nonresidents_new","tests_tracing","tests_tracing_new","tests_tracing_residents","tests_tracing_residents_new","tests_tracing_nonresidents","tests_tracing_nonresidents_new","tests_residents_prop","tests_nonresidents_prop","tests_sex_f_prop","tests_sex_m_prop","tests_sex_x_prop","tests_sex_u_prop","tests_residents_sex_f_prop","tests_residents_sex_m_prop","tests_residents_sex_x_prop","tests_residents_sex_u_prop","tests_age_mean","tests_residents_age_mean","tests_prop_positive","tests_residents_prop_positive","tested","tested_new","tested_residents","tested_residents_new","tested_nonresidents","tested_nonresidents_new","tested_residents_prop","tested_nonresidents_prop","tested_sex_f_prop","tested_sex_m_prop","tested_sex_x_prop","tested_sex_u_prop","deaths","deaths_new","deaths_transfer","deaths_transfer_new","deaths_hospital_prop","deaths_nonhospital_prop","deaths_sex_f_prop","deaths_sex_m_prop","deaths_sex_x_prop","deaths_sex_u_prop","deaths_age_mean","deaths_age_median","deaths_age_min","deaths_age_max","hospital_total","hospital_total_change","hospital_normal","hospital_normal_change","hospital_intensive","hospital_intensive_change","hospital_total_confirmed","hospital_total_confirmed_change","hospital_normal_confirmed","hospital_normal_confirmed_change","hospital_intensive_confirmed","hospital_intensive_confirmed_change","hospital_total_suspected","hospital_total_suspected_change","hospital_normal_suspected","hospital_normal_suspected_change","hospital_intensive_suspected","hospital_intensive_suspected_change","hospital_total_transfer","hospital_total_transfer_change","hospital_normal_transfer","hospital_normal_transfer_change","hospital_intensive_transfer","hospital_intensive_transfer_change","hospital_admissions","hospital_admissions_new","hospital_admissions_new_all","hospital_discharges","hospital_discharges_new","hospital_discharges_new_all","active","active_change","active_residents","active_residents_change","recovered","recovered_new","recovered_residents","recovered_residents_change","state","flags"
2020-04-14,2020-10-06T15:30:00.000+02:00,,3389,76,2801,59,588,17,,,,,,,,,,,,,,,,,,,,,,,,,0.81826,0.18174,0.495,0.505,,,,,,,46.0,,34418,1819,28063,1373,6355,446,,,,,,,,,,,,,,,,,,,,,,,,,0.822646,0.177354,,,,,,,,,,,0.0418,0.043,31243,1443,25539,1096,5704,347,0.817273,0.182727,,,,,68,3,1,0,,,,,,,,84.0,,,174,2,140,1,34,1,,,,,,,,,,,,,9,0,0,0,0,0,,,,526,40,21,1258,-90,985,,2062,163,1748,,"local",""
2020-04-15,2020-10-06T15:30:00.000+02:00,,3439,50,2834,33,605,17,,,,,,,,,,,,,,,,,,,,,,,,,0.82172,0.17828,0.494,0.506,,,,,,,46.0,,35526,1108,28907,844,6619,264,,,,,,,,,,,,,,,,,,,,,,,,,0.821166,0.178834,,,,,,,,,,,0.0451,0.0391,32086,843,26175,636,5911,207,0.815722,0.184278,,,,,68,0,1,0,0.65,,0.43,0.57,,,83.0,85.0,53.0,96.0,159,-15,124,-16,35,1,,,,,,,,,,,,,9,0,0,0,0,0,,,,552,26,38,1194,-64,930,,2176,114,1836,,"local",""
2020-04-16,2020-10-06T15:30:00.000+02:00,,3483,44,2859,25,624,19,,,,,,,,,,,,,,,,,,,,,,,,,0.82126,0.17874,0.495,0.505,,,,,,,46.0,,36719,1193,29865,958,6854,235,,,,,,,,,,,,,,,,,,,,,,,,,0.821033,0.178967,,,,,,,,,,,0.0369,0.0261,32973,887,26889,714,6084,173,0.815577,0.184423,,,,,71,3,1,0,0.671,,0.443,0.557,,,,84.5,,,170,11,138,14,32,-3,,,,,,,,,,,,,9,0,0,0,0,0,,,,579,27,21,1051,-143,841,,2360,184,1947,,"local",""
2020-04-17,2020-10-06T15:30:00.000+02:00,,3538,55,2903,44,635,11,,,,,,,,,,,,,,,,,,,,,,,,,0.82188,0.17812,0.493,0.507,,,,,,,46.0,,37993,1274,30897,1032,7096,242,,,,,,,,,,,,,,,,,,,,,,,,,0.820926,0.179074,,,,,,,,,,,0.0432,0.0426,33925,952,27662,773,6263,179,0.815118,0.184882,,,,,71,0,1,0,0.671,,0.443,0.557,,,,84.5,,,154,-16,124,-14,30,-2,,,,,,,,,,,,,9,0,0,0,0,0,,,,601,22,22,986,-65,785,,2480,120,2047,,"local",""
2020-04-18,2020-10-06T15:30:00.000+02:00,,3557,19,2918,15,639,4,,,,,,,,,,,,,,,,,,,,,,,,,0.82169,0.17831,0.493,0.507,,,,,,,46.0,,38661,668,31425,528,7236,140,,,,,,,,,,,,,,,,,,,,,,,,,0.820555,0.179445,,,,,,,,,,,0.0284,0.0284,34440,515,28068,406,6372,109,0.814512,0.185488,,,,,74,3,1,0,0.6,,0.467,0.533,,,,85.0,,,167,13,136,12,31,1,,,,,,,,,,,,,9,0,0,0,0,0,,,,627,26,24,885,-101,710,,2597,117,2134,,"local",""
2020-04-19,2020-10-06T15:30:00.000+02:00,,3565,8,2921,3,644,5,,,,,,,,,,,,,,,,,,,,,,,,,0.82097,0.17903,0.493,0.507,,,,,,,46.0,,38896,235,31616,191,7280,44,,,,,,,,,,,,,,,,,,,,,,,,,0.820336,0.179664,,,,,,,,,,,0.034,0.0157,34576,136,28172,104,6404,32,0.814604,0.185396,,,,,75,1,1,0,0.68,,0.453,0.547,,,,85.0,,,162,-5,132,-4,30,-1,,,,,,,,,,,,,8,-1,0,0,0,0,,,,637,10,26,820,-65,651,,2669,72,2195,,"local",""
2020-04-20,2020-10-06T15:30:00.000+02:00,,3596,31,2936,15,660,16,,,,,,,,,,,,,,,,,,,,,,,,,0.81564,0.18436,0.491,0.509,,,,,,,46.0,,40086,1190,32548,932,7538,258,,,,,,,,,,,,,,,,,,,,,,,,,0.818977,0.181023,,,,,,,,,,,0.0261,0.0161,35543,967,28910,738,6633,229,0.813014,0.186986,,,,,78,3,1,0,0.679,,0.449,0.551,,,83.0,85.0,,,161,-1,130,-2,31,1,,,,,,,,,,,,,7,-1,0,0,0,0,,,,670,33,16,801,-19,626,,2716,47,2232,,"local",""
2020-04-21,2020-10-06T15:30:00.000+02:00,,3644,48,2960,24,684,24,,,,,,,,,,,,,,,,,,,,,,,,,0.81363,0.18637,0.489,0.511,,,,,,,46.0,,41139,1053,33300,752,7839,301,,,,,,,,,,,,,,,,,,,,,,,,,0.816513,0.183487,,,,,,,,,,,0.0456,0.0319,36401,858,29509,599,6892,259,0.810435,0.189565,,,,,80,2,1,0,0.654,,0.432,0.568,,,83.0,85.0,,,157,-4,126,-4,31,0,,,,,,,,,,,,,7,0,0,0,0,0,,,,711,41,34,766,-35,584,,2797,81,2296,,"local",""
2020-04-22,2020-10-06T15:30:00.000+02:00,,3662,18,2969,9,693,9,,,,,,,,,,,,,,,,,,,,,,,,,0.81282,0.18718,0.489,0.511,,,,,,,46.0,,42603,1464,34440,1140,8163,324,,,,,,,,,,,,,,,,,,,,,,,,,0.815062,0.184938,,,,,,,,,,,0.0123,0.0079,37532,1131,30366,857,7166,274,0.808689,0.191311,,,,,81,1,1,0,0.659,,0.44,0.56,,,83.0,85.0,,,153,-4,125,-1,28,-3,,,,,,,,,,,,,6,-1,0,0,0,0,,,,728,17,27,702,-64,537,,2878,81,2351,,"local",""
2020-04-23,2020-10-06T15:30:00.000+02:00,,3682,20,2985,16,697,4,,,,,,,,,,,,,,,,,,,,,,,,,0.81137,0.18863,0.49,0.51,,,,,,,46.0,,43601,998,35230,790,8371,208,,,,,,,,,,,,,,,,,,,,,,,,,0.814445,0.185555,,,,,,,,,,,0.0201,0.0203,38248,716,30925,559,7323,157,0.808142,0.191858,,,,,84,3,1,0,0.667,,0.453,0.547,,,83.0,85.0,,,136,-17,112,-13,24,-4,,,,,,,,,,,,,5,-1,0,0,0,0,,,,760,32,,641,-61,487,,2956,78,2414,,"local",""
2020-04-24,2020-10-06T15:30:00.000+02:00,,3714,32,3002,17,712,15,,,,,,,,,,,,,,,,,,,,,,,,,0.81029,0.18971,0.49,0.51,,,,,,,46.0,,45379,1778,36542,1312,8837,466,,,,,,,,,,,,,,,,,,,,,,,,,0.812704,0.187296,,,,,,,,,,,0.018,0.013,39473,1225,31837,912,7636,313,0.806489,0.193511,,,,,85,1,1,0,0.655,,0.442,0.558,,,84.0,85.0,,,134,-2,109,-3,25,1,,,,,,,,,,,,,5,0,0,0,0,0,,,,780,20,,606,-35,451,,3022,66,2466,,"local",""
2020-04-25,2020-10-06T15:30:00.000+02:00,,3729,15,3014,12,715,3,,,,,,,,,,,,,,,,,,,,,,,,,0.81037,0.18963,0.49,0.51,,,,,,,46.0,,46169,790,37149,607,9020,183,,,,,,,,,,,,,,,,,,,,,,,,,0.81238,0.18762,,,,,,,,,,,0.019,0.0198,40071,598,32300,463,7771,135,0.806236,0.193764,,,,,88,3,1,0,0.667,,0.473,0.527,,,83.0,85.0,,,121,-13,98,-11,23,-2,,,,,,,,,,,,,5,0,0,0,0,0,,,,788,8,,560,-46,415,,3080,58,2511,,"local",""
2020-04-26,2020-10-06T15:30:00.000+02:00,,3735,6,3019,5,716,1,,,,,,,,,,,,,,,,,,,,,,,,,0.80987,0.19013,0.49,0.51,,,,,,,46.0,,46313,144,37281,132,9032,12,,,,,,,,,,,,,,,,,,,,,,,,,0.812652,0.187348,,,,,,,,,,,0.0417,0.0379,40172,101,32392,92,7780,9,0.806501,0.193499,,,,,88,0,1,0,0.674,,0.438,0.562,,,83.0,84.0,,,120,-1,100,2,20,-3,,,,,,,,,,,,,5,0,0,0,0,0,,,,790,2,,550,-10,409,,3096,16,2522,,"local",""
2020-04-27,2020-10-06T15:30:00.000+02:00,,3747,12,3028,9,719,3,,,,,,,,,,,,,,,,,,,,,,,,,0.81101,0.18899,0.49,0.51,,,,,,,46.0,,47299,986,38041,760,9258,226,,,,,,,,,,,,,,,,,,,,,,,,,0.812226,0.187774,,,,,,,,,,,0.0122,0.0118,40869,697,32933,541,7936,156,0.806121,0.193879,,,,,89,1,1,0,0.663,,0.438,0.562,,,83.0,84.5,,,109,-11,89,-11,20,0,,,,,,,,,,,,,5,0,0,0,0,0,,,,804,14,,541,-9,406,,3116,20,2533,,"local",""
2020-04-28,2020-10-06T15:30:00.000+02:00,,3780,33,3045,17,735,16,,,,,,,,,,,,,,,,,,,,,,,,,0.80923,0.19077,0.49,0.51,,,,,,,46.0,,49319,2020,39765,1724,9554,296,,,,,,,,,,,,,,,,,,,,,,,,,0.814688,0.185312,,,,,,,,,,,0.0163,0.0099,42491,1622,34347,1414,8144,208,0.808721,0.191279,,,,,89,0,1,0,0.663,,0.438,0.562,,,83.0,84.0,,,114,5,92,3,22,2,,,,,,,,,,,,,3,-2,0,0,0,0,,,,810,6,,562,21,411,,3128,12,2545,,"local",""
2020-04-29,2020-10-06T15:30:00.000+02:00,,3796,16,3055,10,741,6,,,,,,,,,,,,,,,,,,,,,,,,,0.8092,0.1908,0.489,0.511,,,,,,,46.0,,51435,2116,41651,1886,9784,230,,,,,,,,,,,,,,,,,,,,,,,,,0.818025,0.181975,,,,,,,,,,,0.0076,0.0053,44199,1708,35880,1533,8319,175,0.779894,0.220106,,,,,90,1,1,0,0.656,,0.433,0.567,,,83.0,84.5,,,102,-12,78,-14,24,2,,,,,,,,,,,,,3,0,0,0,0,0,,,,829,19,,497,-65,356,,3208,80,2609,,"local",""
2020-04-30,2020-10-06T15:30:00.000+02:00,,3810,14,3067,12,743,2,,,,,,,,,,,,,,,,,,,,,,,,,0.8101,0.1899,0.489,0.511,,,,,,,46.0,,53800,2365,43619,1968,10181,397,,,,,,,,,,,,,,,,,,,,,,,,,0.819035,0.180965,,,,,,,,,,,0.0059,0.0061,46048,1849,37434,1554,8614,295,0.813517,0.186483,,,,,92,2,1,0,,,,,,,84.0,85.0,,,91,-11,67,-11,24,0,,,,,,,,,,,,,3,0,0,0,0,0,,,,841,12,,456,-41,330,,3261,53,2645,,"local",""
2020-05-01,2020-10-07T16:55:00.000+02:00,,3817,7,3074,7,743,0,,,,,,,,,,,,,,,,,,,,,,,,,0.81191,0.18809,0.489,0.511,,,,,,,46.0,,55407,1607,45012,1393,10395,214,,,,,,,,,,,,,,,,,,,,,,,,,0.820692,0.179308,,,,,,,,,,,0.0044,0.005,47483,1435,38685,1251,8798,184,0.815343,0.184657,,,,,93,1,1,0,0.648,,0.44,0.56,,,84.0,85.0,,,104,13,79,12,25,1,,,,,,,,,,,,,3,0,0,0,0,0,,,,845,4,,413,-43,305,,3310,49,2676,,"local",""
2020-05-02,2020-10-07T16:55:00.000+02:00,,3829,12,3078,4,751,8,,,,,,,,,,,,,,,,,,,,,,,,,0.80988,0.19012,0.489,0.511,,,,,,,46.0,,56292,885,45708,696,10584,189,,,,,,,,,,,,,,,,,,,,,,,,,0.821545,0.178455,,,,,,,,,,,0.0136,0.0057,48119,636,39246,561,8873,75,0.816335,0.183665,,,,,96,3,1,0,0.632,,0.453,0.547,,,84.0,85.0,,,98,-6,74,-5,24,-1,,,,,,,,,,,,,3,0,0,0,0,0,,,,850,5,,363,-50,258,,3369,59,2724,,"local",""
2020-05-03,2020-10-07T16:55:00.000+02:00,,3833,4,3082,4,751,0,,,,,,,,,,,,,,,,,,,,,,,,,0.81087,0.18913,0.489,0.511,,,,,,,46.0,,56572,280,45945,237,10627,43,,,,,,,,,,,,,,,,,,,,,,,,,0.821596,0.178404,,,,,,,,,,,0.0143,0.0169,48340,221,39430,184,8910,37,0.816457,0.183543,,,,,96,0,1,0,0.632,,0.453,0.547,,,84.0,85.0,,,96,-2,73,-1,23,-1,,,,,,,,,,,,,3,0,0,0,0,0,,,,851,1,,342,-21,242,,3394,25,2744,,"local",""
2020-05-04,2020-10-07T16:55:00.000+02:00,,3845,12,3093,11,752,1,,,,,,,,,,,,,,,,,,,,,,,,,0.8112,0.1888,0.489,0.511,,,,,,,46.0,,57844,1272,46982,1037,10862,235,,,,,,,,,,,,,,,,,,,,,,,,,0.821468,0.178532,,,,,,,,,,,0.0094,0.0106,49309,969,40211,781,9098,188,0.816382,0.183618,0.49,0.51,,,98,2,1,0,0.639,0.36,0.454,0.55,,,84.0,85.0,,,93,-3,71,-2,22,-1,,,,,,,,,,,,,3,0,0,0,0,0,,,,856,5,,345,3,249,,3401,7,2746,,"local",""
2020-05-05,2020-10-07T16:55:00.000+02:00,,3856,11,3101,8,755,3,,,,,,,,,,,,,,,,,,,,,,,,,0.81096,0.18904,0.489,0.511,,,,,,,46.0,,59440,1596,48260,1278,11180,318,,,,,,,,,,,,,,,,,,,,,,,,,0.821144,0.178856,,,,,,,,,,,0.0069,0.0063,50546,1237,41197,986,9349,251,0.816267,0.183733,0.49,0.51,,,98,0,1,0,0.64,0.36,0.45,0.55,,,83.0,85.0,,,101,8,81,10,20,-2,,,,,,,,,,,,,3,0,0,0,0,0,,,,860,4,,315,-30,232,,3442,41,2771,,"local",""
2020-05-06,2020-10-07T16:55:00.000+02:00,,3865,9,3107,6,758,3,,,,,,,,,,,,,,,,,,,,,,,,,0.81109,0.18891,0.4889,0.5111,,,,,,,46.0,,61288,1848,49693,1433,11595,415,,,,,,,,,,,,,,,,,,,,,,,,,0.819792,0.180208,,,,,,,,,,,0.0049,0.0042,51888,1342,42221,1024,9667,318,0.814947,0.185053,0.49,0.51,,,100,2,1,0,0.64,0.36,0.44,0.56,,,83.0,85.0,,,96,-5,75,-6,21,1,,,,,,,,,,,,,3,0,0,0,0,0,,,,868,8,,270,-45,208,,3494,52,2799,,"local",""
2020-05-07,2020-10-07T16:55:00.000+02:00,,3876,11,3112,5,764,6,,,,,,,,,,,,,,,,,,,,,,,,,0.80935,0.19065,0.4883,0.5117,,,,,,,46.0,,63140,1852,51012,1319,12128,533,,,,,,,,,,,,,,,,,,,,,,,,,0.816731,0.183269,,,,,,,,,,,0.0059,0.0038,53324,1436,43228,1007,10096,429,0.811887,0.188113,0.49,0.51,,,100,0,1,0,0.64,0.36,0.44,0.56,,,83.0,84.5,,,83,-13,67,-8,16,-5,,,,,,,,,,,,,3,0,0,0,0,0,,,,873,5,,260,-10,202,,3515,21,2810,,"local",""
2020-05-08,2020-10-07T16:55:00.000+02:00,,3882,6,3115,3,767,3,,,,,,,,,,,,,,,,,,,,,,,,,0.80965,0.19035,0.4883,0.5117,,,,,,,46.0,,64838,1698,52330,1318,12508,380,,,,,,,,,,,,,,,,,,,,,,,,,0.817025,0.182975,,,,,,,,,,,0.0035,0.0023,54563,1239,44243,1015,10320,224,0.812175,0.187825,0.49,0.51,,,101,1,1,0,0.64,0.36,0.44,0.56,,,83.0,84.0,,,90,7,75,8,15,-1,,,,,,,,,,,,,3,0,0,0,0,0,,,,874,1,,238,-22,182,,3542,27,2832,,"local",""
2020-05-09,2020-10-08T16:50:00.000+02:00,,3891,9,3123,8,768,1,,,,,,,,,,,,,,,,,,,,,,,,,0.80777,0.19223,0.4883,0.5117,,,,,,,46.0,,65702,864,53062,732,12640,132,,,,,,,,,,,,,,,,,,,,,,,,,0.817366,0.182634,,,,,,,,,,,0.0104,0.0109,55256,693,44822,579,10434,114,0.812537,0.187463,0.49,0.51,,,101,0,1,0,0.65,0.35,0.44,0.56,,,83.0,84.0,,,82,-8,68,-7,14,-1,,,,,,,,,,,,,3,0,0,0,0,0,,,,879,5,,210,-28,167,,3579,37,2855,,"local",""
2020-05-10,2020-10-08T16:50:00.000+02:00,,3893,2,3124,1,769,1,,,,,,,,,,,,,,,,,,,,,,,,,0.80967,0.19033,0.489,0.511,,,,,,,46.0,,65940,238,53274,212,12666,26,,,,,,,,,,,,,,,,,,,,,,,,,0.817657,0.182343,,,,,,,,,,,0.0084,0.0047,55421,165,44969,147,10452,18,0.812829,0.187171,0.49,0.51,,,101,0,1,0,0.65,0.35,0.44,0.56,,,83.0,84.0,,,77,-5,59,-9,18,4,,,,,,,,,,,,,3,0,0,0,0,0,,,,883,4,,193,-17,154,,3598,19,2869,,"local",""
2020-05-11,2020-10-08T16:50:00.000+02:00,,3900,7,3128,4,772,3,,,,,,,,,,,,,,,,,,,,,,,,,0.80971,0.19029,0.4889,0.5111,,,,,,,46.0,,67186,1246,54324,1050,12862,196,,,,,,,,,,,,,,,,,,,,,,,,,0.817985,0.182015,,,,,,,,,,,0.0056,0.0038,56400,979,45785,816,10615,163,0.813218,0.186782,0.49,0.51,,,102,1,1,0,0.65,0.35,0.43,0.57,,,83.0,84.5,,,78,1,56,-3,22,4,,,,,,,,,,,,,1,-2,0,0,0,0,,,,886,3,,191,-2,150,,3606,8,2876,,"local",""
2020-05-12,2020-10-08T16:50:00.000+02:00,,3910,10,3135,7,775,3,,,,,,,,,,,,,,,,,,,,,,,,,0.80968,0.19032,0.4883,0.5117,,,,,,,46.0,,68949,1763,55717,1393,13232,370,,,,,,,,,,,,,,,,,,,,,,,,,0.816756,0.183244,,,,,,,,,,,0.0057,0.005,57697,1297,46760,975,10937,322,0.812096,0.187904,0.49,0.51,,,103,1,1,0,0.65,0.35,0.44,0.56,,,84.0,85.0,,,79,1,57,1,22,0,,,,,,,,,,,,,1,0,0,0,0,0,,,,887,1,,180,-11,140,,3626,20,2892,,"local",""
2020-05-13,2020-10-08T16:50:00.000+02:00,,3922,12,3144,9,778,3,,,,,,,,,,,,,,,,,,,,,,,,,0.80766,0.19234,0.4879,0.5121,,,,,,,46.0,,70516,1567,56924,1207,13592,360,,,,,,,,,,,,,,,,,,,,,,,,,0.815433,0.184567,,,,,,,,,,,0.0077,0.0075,58844,1147,47614,854,11230,293,0.780697,0.219303,0.49,0.51,,,103,0,1,0,0.65,0.35,0.44,0.56,,,84.0,85.0,,,70,-9,59,2,11,-11,,,,,,,,,,,,,1,0,0,0,0,0,,,,895,8,,156,-24,128,,3662,36,2913,,"local",""
2020-05-14,2020-10-08T16:50:00.000+02:00,,3929,7,3147,3,782,4,,,,,,,,,,,,,,,,,,,,,,,,,0.80933,0.19067,0.4874,0.5126,,,,,,,46.0,,72179,1663,58217,1293,13962,370,,,,,,,,,,,,,,,,,,,,,,,,,0.814563,0.185437,,,,,,,,,,,0.0042,0.0023,59997,1153,48491,877,11506,276,0.809851,0.190149,0.49,0.51,,,104,1,1,0,0.65,0.35,0.44,0.56,,,84.0,85.0,,,74,4,63,4,11,0,,,,,,,,,,,,,1,0,0,0,0,0,,,,898,3,,145,-11,120,,3679,17,2923,,"local",""
2020-05-15,2020-10-08T16:50:00.000+02:00,,3938,9,3152,5,786,4,,,,,,,,,,,,,,,,,,,,,,,,,0.80891,0.19109,0.4873,0.5127,,,,,,,46.0,,73883,1704,59492,1275,14391,429,,,,,,,,,,,,,,,,,,,,,,,,,0.814319,0.185681,,,,,,,,,,,0.0053,0.0039,61216,1219,49467,976,11749,243,0.809707,0.190293,0.49,0.51,,,105,1,1,0,0.65,0.35,0.44,0.56,,,84.0,85.0,,,65,-9,50,-13,15,4,,,,,,,,,,,,,1,0,0,0,0,0,,,,900,2,,137,-8,110,,3695,16,2937,,"local",""
2020-05-16,2020-10-08T16:50:00.000+02:00,,3952,14,3162,10,790,4,,,,,,,,,,,,,,,,,,,,,,,,,0.80735,0.19265,0.4873,0.5127,,,,,,,46.0,,75168,1285,60509,1017,14659,268,,,,,,,,,,,,,,,,,,,,,,,,,0.813785,0.186215,,,,,,,,,,,0.0101,0.0098,62163,947,50203,736,11960,211,0.809224,0.190776,0.49,0.51,,,106,1,1,0,0.64,0.36,0.45,0.55,,,84.0,85.0,,,55,-10,42,-8,13,-2,,,,,,,,,,,,,1,0,0,0,0,0,,,,900,0,,141,4,111,,3703,8,2945,,"local",""
2020-05-17,2020-10-08T16:50:00.000+02:00,,3954,2,3163,1,791,1,,,,,,,,,,,,,,,,,,,,,,,,,0.80821,0.19179,0.4869,0.5131,,,,,,,46.0,,75341,173,60659,150,14682,23,,,,,,,,,,,,,,,,,,,,,,,,,0.813829,0.186171,,,,,,,,,,,0.0116,0.0067,62269,106,50291,88,11978,18,0.809287,0.190713,0.49,0.51,,,106,0,1,0,0.64,0.36,0.45,0.55,,,84.0,85.0,,,46,-9,38,-4,8,-5,,,,,,,,,,,,,1,0,0,0,0,0,,,,905,5,,131,-10,108,,3715,12,2949,,"local",""
2020-05-18,2020-10-08T16:50:00.000+02:00,,3966,12,3175,12,791,0,,,,,,,,,,,,,,,,,,,,,,,,,0.80874,0.19126,0.487,0.513,,,,,,,46.0,,76447,1106,61654,995,14793,111,,,,,,,,,,,,,,,,,,,,,,,,,0.814901,0.185099,,,,,,,,,,,0.0109,0.0121,63094,825,51030,739,12064,86,0.810431,0.189569,0.49,0.51,,,108,2,1,0,0.65,0.35,0.45,0.55,,,84.0,84.0,,,52,6,42,4,10,2,,,,,,,,,,,,,1,0,0,0,0,0,,,,905,0,,138,7,115,,3718,3,2952,,"local",""
2020-05-19,2020-10-08T16:50:00.000+02:00,,3978,12,3182,7,796,5,,,,,,,,0,,,,,,,,,,,,,,,,,0.80861,0.19139,0.4871,0.5129,,,,,,,46.0,,77818,1371,62724,1070,15094,301,,,,,,,,,,,,,,,,,,,,,,,,,0.814296,0.185704,,,,,,,,,,,0.0088,0.0065,64096,1002,51804,774,12292,228,0.809882,0.190118,0.49,0.51,,,108,0,1,0,0.65,0.35,0.45,0.55,,,84.0,84.0,,,49,-3,43,1,6,-4,,,,,,,,,,,,,1,0,0,0,0,0,,,,906,1,,133,-5,107,,3735,17,2967,,"local",""
2020-05-20,2020-10-08T16:50:00.000+02:00,,3987,9,3189,7,798,2,,,,,,,,0,,,,,,,,,,,,,,,,,0.80854,0.19146,0.4871,0.5129,,,,,,,46.0,,79564,1746,64237,1513,15327,233,,,,,,,,,,,,,,,,,,,,,,,,,0.815432,0.184568,,,,,,,,,,,0.0052,0.0046,65341,1245,52889,1085,12452,160,0.811093,0.188907,0.49,0.51,,,108,0,1,0,0.65,0.35,0.45,0.55,,,84.0,84.0,,,54,5,48,5,6,0,,,,,,,,,,,,,1,0,0,0,0,0,,,,906,0,,129,-4,105,,3748,13,2976,,"local",""
2020-05-21,2020-10-08T16:50:00.000+02:00,,3988,1,3189,0,799,1,,,,,,,,0,,,,,,,,,,,,,,,,,0.80859,0.19141,0.487,0.513,,,,,,,46.0,,80568,1004,65025,788,15543,216,,,,,,,,,,,,,,,,,,,,,,,,,0.779426,0.220574,,,,,,,,,,,0.001,0.0,66097,756,53462,573,12635,183,0.810524,0.189476,0.49,0.51,,,108,0,1,0,0.65,0.35,0.45,0.55,,,84.0,84.0,,,41,-13,36,-12,5,-1,,,,,,,,,,,,,1,0,0,0,0,0,,,,910,4,,122,-7,100,,3756,8,2981,,"local",""
2020-05-22,2020-10-08T16:50:00.000+02:00,,3997,9,3198,9,799,0,,,,,,,,0,,,,,,,,,,,,,,,,,0.80902,0.19098,0.4869,0.5131,,,,,,,46.0,,81972,1404,66226,1201,15746,203,,,,,,,,,,,,,,,,,,,,,,,,,0.815553,0.184447,,,,,,,,,,,0.0064,0.0075,67200,1103,54406,944,12794,159,0.811281,0.188719,0.49,0.51,,,108,0,1,0,0.65,0.35,0.45,0.55,,,84.0,84.0,,,45,4,37,1,8,3,,,,,,,,,,,,,1,0,0,0,0,0,,,,912,2,,120,-2,104,,3767,11,2986,,"local",""
2020-05-23,2020-10-08T16:50:00.000+02:00,,3999,2,3200,2,799,0,,,,,,,,0,,,,,,,,,,,,,,,,,0.80912,0.19088,0.4872,0.5128,,,,,,,46.0,,83507,1535,67438,1212,16069,323,,,,,,,,,,,,,,,,,,,,,,,,,0.815964,0.184036,,,,,,,,,,,0.0013,0.0017,68312,1112,55335,929,12977,183,0.811722,0.188278,0.49,0.51,,,109,1,1,0,0.65,0.35,0.45,0.55,,,84.0,84.0,,,34,-11,27,-10,7,-1,,,,,,,,,,,,,1,0,0,0,0,0,,,,915,3,,112,-8,98,,3776,9,2993,,"local",""
2020-05-24,2020-10-08T16:50:00.000+02:00,,4000,1,3201,1,799,0,,,,,,,,0,,,,,,,,,,,,,,,,,0.80917,0.19083,0.4873,0.5127,,,,,,,46.0,,83610,103,67532,94,16078,9,,,,,,,,,,,,,,,,,,,,,,,,,0.816084,0.183916,,,,,,,,,,,0.0097,0.0106,68378,66,55396,61,12982,5,0.811839,0.188161,0.49,0.51,,,109,0,1,0,0.65,0.35,0.45,0.55,,,84.0,84.0,,,32,-2,28,1,4,-3,,,,,,,,,,,,,1,0,0,0,0,0,,,,915,0,,101,-11,90,,3788,12,3002,,"local",""
