"date","date_published","spatial_unit","cases","cases_new","cases_residents","cases_residents_new","cases_nonresidents","cases_nonresidents_new","cases_diagnostic","cases_diagnostic_new","cases_diagnostic_residents","cases_diagnostic_residents_new","cases_diagnostic_nonresidents","cases_diagnostic_nonresidents_new","cases_lst","cases_lst_new","cases_lst_residents","cases_lst_residents_new","cases_lst_nonresidents","cases_lst_nonresidents_new","cases_airport","cases_airport_new","cases_airport_residents","cases_airport_residents_new","cases_airport_nonresidents","cases_airport_nonresidents_new","cases_tracing","cases_tracing_new","cases_tracing_residents","cases_tracing_residents_new","cases_tracing_nonresidents","cases_tracing_nonresidents_new","cases_residents_prop","cases_nonresidents_prop","cases_sex_f_prop","cases_sex_m_prop","cases_sex_x_prop","cases_sex_u_prop","cases_residents_sex_f_prop","cases_residents_sex_m_prop","cases_residents_sex_x_prop","cases_residents_sex_u_prop","cases_age_mean","cases_residents_age_mean","tests","tests_new","tests_residents","tests_residents_new","tests_nonresidents","tests_nonresidents_new","tests_diagnostic","tests_diagnostic_new","tests_diagnostic_residents","tests_diagnostic_residents_new","tests_diagnostic_nonresidents","tests_diagnostic_nonresidents_new","tests_lst","tests_lst_new","tests_lst_residents","tests_lst_residents_new","tests_lst_nonresidents","tests_lst_nonresidents_new","tests_airport","tests_airport_new","tests_airport_residents","tests_airport_residents_new","tests_airport_nonresidents","tests_airport_nonresidents_new","tests_tracing","tests_tracing_new","tests_tracing_residents","tests_tracing_residents_new","tests_tracing_nonresidents","tests_tracing_nonresidents_new","tests_residents_prop","tests_nonresidents_prop","tests_sex_f_prop","tests_sex_m_prop","tests_sex_x_prop","tests_sex_u_prop","tests_residents_sex_f_prop","tests_residents_sex_m_prop","tests_residents_sex_x_prop","tests_residents_sex_u_prop","tests_age_mean","tests_residents_age_mean","tests_prop_positive","tests_residents_prop_positive","tested","tested_new","tested_residents","tested_residents_new","tested_nonresidents","tested_nonresidents_new","tested_residents_prop","tested_nonresidents_prop","tested_sex_f_prop","tested_sex_m_prop","tested_sex_x_prop","tested_sex_u_prop","deaths","deaths_new","deaths_transfer","deaths_transfer_new","deaths_hospital_prop","deaths_nonhospital_prop","deaths_sex_f_prop","deaths_sex_m_prop","deaths_sex_x_prop","deaths_sex_u_prop","deaths_age_mean","deaths_age_median","deaths_age_min","deaths_age_max","hospital_total","hospital_total_change","hospital_normal","hospital_normal_change","hospital_intensive","hospital_intensive_change","hospital_total_confirmed","hospital_total_confirmed_change","hospital_normal_confirmed","hospital_normal_confirmed_change","hospital_intensive_confirmed","hospital_intensive_confirmed_change","hospital_total_suspected","hospital_total_suspected_change","hospital_normal_suspected","hospital_normal_suspected_change","hospital_intensive_suspected","hospital_intensive_suspected_change","hospital_normal_isolated","hospital_intensive_isolated","hospital_total_transfer","hospital_total_transfer_change","hospital_normal_transfer","hospital_normal_transfer_change","hospital_intensive_transfer","hospital_intensive_transfer_change","hospital_admissions","hospital_admissions_new","hospital_admissions_new_all","hospital_admissions_new_ma7","hospital_discharges","hospital_discharges_new","hospital_discharges_new_all","hospital_discharges_new_ma7","active","active_change","active_residents","active_residents_change","recovered","recovered_new","recovered_residents","recovered_residents_change","state","flags"
2020-06-04,2020-08-05T17:20:00.000+02:00,,4034,5,3257,4,775,1,,,,,,,,0,,,,,,,,,,,,,,,,,0.80779,0.19221,0.4868,0.5132,,,,,,,46.0,,103978,2341,67808,1262,17058,587,,,,,,,,2065,,,,,,,,,,,,,,,,,0.799001,0.200999,,,,,,,,,,,0.0021,,84876,1849,66166,1257,17030,590,0.795303,0.204697,0.49,0.51,,,110,0,1,0,0.66,0.34,0.44,0.56,,,84.0,84.0,,,23,-2,22,0,1,-2,,,,,,,0,0,0,0,0,0,,,0,0,0,0,0,0,,,,2,618,5,,3,29,-8,,,3894,13,,,"local","1,5,6,3,4"
2020-06-05,2020-08-05T17:20:00.000+02:00,,4036,2,3259,2,776,1,,,,,,,,2,,,,,,,,,,,,,,,,,0.80768,0.19232,0.4867,0.5133,,,,,,,46.0,,107995,4017,70218,2410,18064,1006,,,,,,,,2706,,,,,,,,,,,,,,,,,0.795383,0.204617,,,,,,,,,,,0.0005,,88292,3416,68557,2391,18037,1007,0.791706,0.208294,0.49,0.51,,,110,0,1,0,0.66,0.34,0.44,0.56,,,84.0,84.0,,,22,-1,21,-1,1,0,,,,,,,0,0,0,0,0,0,,,0,0,0,0,0,0,,,,2,622,4,,3,29,0,,,3896,2,,,"local","1,2,5,6,3,4"
2020-06-06,2020-08-05T17:20:00.000+02:00,,4040,4,3260,1,779,3,,,,,,,,0,,,,,,,,,,,,,,,,,0.80713,0.19287,0.4864,0.5136,,,,,,,46.0,,110328,2333,71731,1513,18527,463,,,,,,,,1933,,,,,,,,,,,,,,,,,0.794733,0.205267,,,,,,,,,,,0.0017,,90268,1976,70065,1508,18500,463,0.791114,0.208886,0.49,0.51,,,110,0,1,0,0.66,0.34,0.44,0.56,,,84.0,84.0,,,16,-6,15,-6,1,0,,,,,,,0,0,0,0,0,0,,,0,0,0,0,0,0,,,,1,622,0,,2,22,-7,,,3907,11,,,"local","1,5,6,3,4"
2020-06-07,2020-08-05T17:20:00.000+02:00,,4041,1,3263,3,777,-2,,,,,,,,0,,,,,,,,,,,,,,,,,0.80767,0.19233,0.4865,0.5135,,,,,,,46.0,,111013,685,72151,420,18689,162,,,,,,,,0,,,,,,,,,,,,,,,,,0.794265,0.205735,,,,,,,,,,,0.0015,,90850,582,70484,419,18663,163,0.790649,0.209351,0.49,0.51,,,110,0,1,0,0.66,0.34,0.44,0.56,,,84.0,84.0,,,21,5,19,4,2,1,,,,,,,0,0,0,0,0,0,,,0,0,0,0,0,0,,,,1,623,1,,2,21,-1,,,3909,2,,,"local","1,5,6,3"
2020-06-08,2020-08-05T17:20:00.000+02:00,,4047,6,3267,4,779,2,,,,,,,,0,,,,,,,,,,,,,,,,,0.80746,0.19254,0.4867,0.5133,,,,,,,46.0,,114285,3272,73968,1817,19633,944,,,,,,,,2790,,,,,,,,,,,,,,,,,0.790248,0.209752,,,,,,,,,,,0.0018,,93611,2761,72289,1805,19606,943,0.786648,0.213352,0.49,0.51,,,110,0,1,0,0.66,0.34,0.44,0.56,,,84.0,84.0,,,22,1,20,1,2,0,,,,,,,0,0,0,0,0,0,,,0,0,0,0,0,0,,,,1,625,2,,2,26,5,,,3910,1,,,"local","1,5,6,3,4"
2020-06-09,2020-08-05T17:20:00.000+02:00,,4050,3,3271,4,778,-1,,,,,,,,0,,,,,,,,,,,,,,,,,0.80785,0.19215,0.4864,0.5136,,,,,,,46.0,,117898,3613,76144,2176,20576,943,,,,,,,,2351,,,,,,,,,,,,,,,,,0.787262,0.212738,,,,,,,,,,,0.0008,,96730,3119,74455,2166,20549,943,0.783704,0.216296,0.49,0.51,,,110,0,1,0,0.66,0.34,0.44,0.56,,,84.0,84.0,,,18,-4,17,-3,1,-1,,,,,,,0,0,0,0,0,0,,,0,0,0,0,0,0,,,,2,629,4,,2,26,0,,,3913,3,,,"local","1,5,6,3,4"
2020-06-10,2020-08-05T17:20:00.000+02:00,,4057,7,3273,2,779,1,,,,,,,,0,,,,,,,,,,,,,,,,,0.80775,0.19225,0.4862,0.5138,,,,,,,46.0,,123142,5244,80046,3902,21272,696,,,,,,,,3946,,,,,,,,,,,,,,,,,0.7900472,0.2099528,,,,,,,,,,,0.0013,,101328,4598,78344,3889,21244,695,0.786681,0.213319,0.49,0.51,,,110,0,1,0,0.66,0.34,0.44,0.56,,,84.0,84.0,,,18,0,17,0,1,0,,,,,,,0,0,0,0,0,0,,,0,0,0,0,0,0,,,,2,633,4,,3,28,2,,,3918,5,,,"local","1,2,5,6,3,4"
2020-06-11,2020-08-05T17:20:00.000+02:00,,4060,3,3274,1,781,2,,,,,,,,0,,,,,,,,,,,,,,,,,0.8074,0.1926,0.486,0.514,,,,,,,46.0,,127953,4811,83524,3478,21965,693,,,,,,,,5372,,,,,,,,,,,,,,,,,0.7917792,0.2082208,,,,,,,,,,,0.0006,,105499,4171,81811,3467,21937,693,0.7507877,0.2492123,0.49,0.51,,,110,0,1,0,0.66,0.34,0.44,0.56,,,84.0,84.0,,,16,-2,16,-1,0,-1,,,,,,,0,0,0,0,0,0,,,0,0,0,0,0,0,,,,2,634,1,,2,23,-5,,,3926,8,,,"local","1,5,6,3,4"
2020-06-12,2020-08-05T17:20:00.000+02:00,,4064,4,3278,4,785,4,,,,,,,,4,,,,,,,,,,,,,,,,,0.80679,0.19321,0.4857,0.5143,,,,,,,45.0,,135502,7549,88684,5160,23402,1437,,,,,,,,5997,,,,,,,,,,,,,,,,,0.7912139,0.2087861,,,,,,,,,,,0.0005,,112096,6597,86959,5148,23372,1435,0.7881647,0.2118353,0.49,0.51,,,110,0,1,0,0.66,0.34,0.44,0.56,,,84.0,84.0,,,19,3,19,3,0,0,,,,,,,0,0,0,0,0,0,,,0,0,0,0,0,0,,,,2,639,5,,2,24,1,,,3929,3,,,"local","1,2,5,6,3,4"
2020-06-13,2020-08-05T17:20:00.000+02:00,,4072,8,3285,7,785,0,,,,,,,,0,,,,,,,,,,,,,,,,,0.80713,0.19287,0.4858,0.5142,,,,,,,45.0,,139429,3927,91589,2905,23909,507,,,,,,,,3719,,,,,,,,,,,,,,,,,0.7929921,0.2070079,,,,,,,,,,,0.002,,115508,3412,89846,2887,23879,507,0.7900286,0.2099714,0.49,0.51,,,110,0,1,0,0.66,0.34,0.44,0.56,,,84.0,84.0,,,16,-3,15,-4,1,1,,,,,,,0,0,0,0,0,0,,,0,0,0,0,0,0,,,,2,642,3,,3,26,2,,,3935,6,,,"local","1,2,5,6,3,4"
2020-06-14,2020-08-05T17:20:00.000+02:00,,4074,2,3287,2,785,0,,,,,,,,0,,,,,,,,,,,,,,,,,0.80722,0.19278,0.4856,0.5144,,,,,,,45.0,,140194,765,92122,533,23996,87,,,,,,,,0,,,,,,,,,,,,,,,,,0.7933481,0.2066519,,,,,,,,,,,0.0026,,116128,620,90375,529,23966,87,0.7461197,0.2096011,0.49,0.51,,,110,0,1,0,0.66,0.34,0.44,0.56,,,84.0,84.0,,,14,-2,13,-2,1,0,,,,,,,0,0,0,0,0,0,,,0,0,0,0,0,0,,,,2,643,1,,3,26,0,,,3937,2,,,"local","1,5,6,3,4"
2020-06-15,2020-08-05T17:20:00.000+02:00,,4080,6,3289,2,786,1,,,,,,,,0,,,,,,,,,,,,,,,,,0.80712,0.19288,0.4856,0.5144,,,,,,,45.0,,146474,6280,96196,4074,25390,1394,,,,,,,,6185,,,,,,,,,,,,,,,,,0.7911766,0.2088234,,,,,,,,,,,0.001,,121596,5468,94429,4054,25358,1392,0.7684587,0.2116924,0.49,0.51,,,110,0,1,0,0.66,0.34,0.44,0.56,,,84.0,84.0,,,18,4,16,3,2,1,,,,,,,0,0,0,0,0,0,,,0,0,0,0,0,0,,,,2,644,1,,3,30,4,,,3939,2,,,"local","1,2,5,6,3,4"
2020-06-16,2020-08-05T17:20:00.000+02:00,,4090,10,3295,6,790,4,,,,,,,12,4,,,,,,,,,,,,,,,,,0.80661,0.19339,0.4852,0.5148,,,,,,,45.0,,152589,6115,100262,4066,26570,1180,,,,,,,,5364,,,,,,,,,,,,,,,,,0.7905103,0.2094897,,,,,,,,,,,0.0016,,126842,5246,98481,4052,26537,1179,0.7877346,0.2122654,0.49,0.51,,,110,0,1,0,0.66,0.34,0.44,0.56,,,84.0,84.0,,,18,0,17,1,1,-1,,,,,,,0,0,0,0,0,0,,,0,0,0,0,0,0,,,,1,649,5,,3,38,8,,,3941,2,,,"local","1,5,6,3,4"
2020-06-17,2020-08-05T17:20:00.000+02:00,,4093,3,3299,4,792,2,,,,,,,,2,,,,,,,,,,,,,,,,,0.8064,0.1936,0.4855,0.5145,,,,,,,45.0,,160003,7414,105663,5401,27620,1050,,,,,,,,5729,,,,,,,,,,,,,,,,,0.7927718,0.2072282,,,,,,,,,,,0.0004,,133293,6451,103861,5380,27583,1046,0.7272247,0.2727753,0.49,0.51,,,110,0,1,0,0.66,0.34,0.44,0.56,,,84.0,84.0,,,15,-3,13,-4,2,1,,,,,,,0,0,0,0,0,0,,,0,0,0,0,0,0,,,,1,652,3,,3,36,-2,,,3946,5,,,"local","1,2,5,6,3,4"
2020-06-18,2020-08-05T17:20:00.000+02:00,,4100,7,3307,8,792,0,,,,,,,,1,,,,,,,,,,,,,,,,,0.80678,0.19322,0.4855,0.5145,,,,,,,45.0,,167423,7420,110971,5308,28781,1161,,,,,,,,7365,,,,,,,,,,,,,,,,,0.7940566,0.2059434,,,,,,,,,,,0.0009,,139762,6469,109153,5292,28744,1161,0.7915546,0.2084454,0.48,0.52,,,110,0,1,0,0.66,0.34,0.44,0.56,,,84.0,84.0,,,17,2,15,2,2,0,,,,,,,0,0,0,0,0,0,,,0,0,0,0,0,0,,,,1,653,1,,3,39,3,,,3950,4,,,"local","1,2,5,6,3,4"
2020-06-19,2020-08-05T17:20:00.000+02:00,,4109,9,3314,7,791,-1,,,,,,,,1,,,,,,,,,,,,,,,,,0.80731,0.19269,0.4848,0.5152,,,,,,,45.0,,175921,8498,116811,5840,30314,1533,,,,,,,,7781,,,,,,,,,,,,,,,,,0.7939575,0.2060425,,,,,,,,,,,0.0011,,147135,7373,114975,5822,30274,1530,0.7915717,0.2084283,0.48,0.52,,,110,0,1,0,0.66,0.34,0.44,0.56,,,84.0,84.0,,,15,-2,14,-1,1,-1,,,,,,,0,0,0,0,0,0,,,0,0,0,0,0,0,,,,1,656,3,,2,40,1,,,3958,8,,,"local","1,2,5,6,3,4"
2020-06-20,2020-08-05T17:20:00.000+02:00,,4126,17,3326,12,794,3,,,,,,,,1,,,,,,,,,,,,,,,,,0.80728,0.19272,0.4848,0.5152,,,,,,,45.0,,182295,6374,121507,4696,31214,900,,,,,,,,5663,,,,,,,,,,,,,,,,,0.7956142,0.2043858,,,,,,,,,,,0.0027,,152731,5596,119659,4684,31174,900,0.7933211,0.2066789,0.48,0.52,,,110,0,1,0,0.66,0.34,0.44,0.56,,,84.0,84.0,,,15,0,14,0,1,0,,,,,,,0,0,0,0,0,0,,,0,0,0,0,0,0,,,,1,659,3,,2,53,13,,,3962,4,,,"local","1,2,5,6,3,4"
2020-06-21,2020-08-05T17:20:00.000+02:00,,4126,0,3326,0,795,1,,,,,,,,0,,,,,,,,,,,,,,,,,0.80709,0.19291,0.4848,0.5152,,,,,,,45.0,,182901,606,121891,384,31303,89,,,,,,,,0,,,,,,,,,,,,,,,,,0.7956643,0.2043357,,,,,,,,,,,0.0,,153204,473,120042,383,31263,89,0.7738137,0.2066224,0.48,0.52,,,110,0,1,0,0.66,0.34,0.44,0.56,,,84.0,84.0,,,18,3,16,2,2,1,,,,,,,0,0,0,0,0,0,,,0,0,0,0,0,0,,,,1,659,0,,2,50,-3,,,3965,3,,,"local","1,2,5,6,3,4"
2020-06-22,2020-08-05T17:20:00.000+02:00,,4141,15,3332,6,801,6,,,,,,,,4,,,,,,,,,,,,,,,,,0.80619,0.19381,0.4848,0.5152,,,,,,,45.0,,190373,7472,126969,5078,32605,1302,,,,,,,,5850,,,,,,,,,,,,,,,,,0.7956747,0.2043253,,,,,,,,,,,0.002,,159584,6380,125106,5064,32565,1302,0.7763121,0.2065377,0.48,0.52,,,110,0,1,0,0.66,0.34,0.44,0.56,,,84.0,84.0,,,17,-1,16,0,1,-1,,,,,,,0,0,0,0,0,0,,,0,0,0,0,0,0,,,,1,662,3,,3,65,15,,,3965,0,,,"local","1,2,5,6,3,4"
2020-06-23,2020-08-05T17:20:00.000+02:00,,4144,3,3345,13,795,-6,,,,,,,,0,,,,,,,,,,,,,,,,,0.80797,0.19203,0.4846,0.5154,,,,,,,45.0,,190537,164,127049,80,32620,15,,,,,,,,0,,,,,,,,,,,,,,,,,0.7957024,0.2042976,,,,,,,,,,,0.0183,,159679,95,125185,79,32580,15,0.7934903,0.2065097,0.48,0.52,,,110,0,1,0,0.66,0.34,0.44,0.56,,,84.0,84.0,,,13,-4,13,-3,0,-1,,,,,,,0,0,0,0,0,0,,,0,0,0,0,0,0,,,,1,663,1,,2,62,-3,,,3971,6,,,"local","1,2,5,6,3,4"
2020-06-24,2020-08-05T17:20:00.000+02:00,,4157,13,3354,9,797,2,,,,,,,,3,,,,,,,,,,,,,,,,,0.808,0.192,0.4845,0.5155,,,,,,,45.0,,196774,6237,130916,3867,34074,1454,,,,,,,,5029,,,,,,,,,,,,,,,,,0.7934784,0.2065216,,,,,,,,,,,0.0021,,165000,5321,129039,3854,34033,1453,0.7913008,0.2086992,0.48,0.52,,,110,0,1,0,0.66,0.34,0.44,0.56,,,84.0,84.0,,,15,2,15,2,0,0,,,,,,,0,0,0,0,0,0,,,0,0,0,0,0,0,,,,2,666,3,,2,72,10,,,3974,3,,,"local","1,2,5,6,3,4"
2020-06-25,2020-08-07T16:45:00.000+02:00,,4177,20,3376,22,797,0,,,,,,,,5,,,,,,,,,,,,,,,,,0.80901,0.19099,0.4852,0.5148,,,,,,,45.0,,203291,6517,135070,4154,35144,1070,,,,,,,,4777,,,,,,,,,,,,,,,,,0.7935305,0.2064695,,,,,,,,,,,0.0031,,170224,5224,133167,4128,35108,1075,0.7913653,0.2086347,0.48,0.52,,,110,0,1,0,0.66,0.34,0.44,0.56,,,84.0,84.0,,,14,-1,13,-2,1,1,,,,,,,0,0,0,0,0,0,,,0,0,0,0,0,0,,,,2,667,1,,2,82,10,,,3984,10,,,"local","1,2,5,6,3,4"
2020-06-26,2020-08-07T16:45:00.000+02:00,,4221,44,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,210475,7184,139909,4839,36033,889,,,,,,,,6431,,,,,,,,,,,,,,,,,0.7951996,0.2048004,,,,,,,,,,,0.0061,,175952,5728,137987,4820,35996,888,0.7931062,0.2068938,,,,,110,0,1,0,,,,,,,,,,,9,-5,8,-5,1,0,,,,,,,0,0,0,0,0,0,,,0,0,0,0,0,0,,,,2,669,2,,2,122,40,,,3988,4,,,"local","5,6,3,4"
2020-06-27,2020-08-07T16:45:00.000+02:00,,4253,32,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,216601,6126,144360,4451,36577,544,,,,,,,,5296,,,,,,,,,,,,,,,,,0.7978468,0.2021532,,,,,,,,,,,0.0052,,180947,4995,142422,4435,36540,544,0.7958226,0.2041774,,,,,110,0,1,0,,,,,,,,,,,13,4,12,4,1,0,,,,,,,0,0,0,0,0,0,,,0,0,0,0,0,0,,,,2,669,0,,1,147,25,,,3995,7,,,"local","5,6,3,4"
2020-06-28,2020-08-07T16:45:00.000+02:00,,4266,13,3453,,803,,,,,,,,,0,,,,,,,,,,,,,,,,,0.81133,0.18867,0.4853,0.5147,,,,,,,45.0,,217640,1039,145031,671,36657,80,,,,,,,,0,,,,,,,,,,,,,,,,,0.798242,0.201758,,,,,,,,,,,0.0125,,181698,751,143087,665,36620,80,0.7804026,0.2037761,0.49,0.51,,,110,0,1,0,0.66,0.34,0.44,0.56,,,84.0,84.0,,,11,-2,9,-3,2,1,,,,,,,0,0,0,0,0,0,,,0,0,0,0,0,0,,,,1,670,1,,2,152,5,,,4003,8,,,"local","1,5,6,3,4"
2020-06-29,2020-08-07T16:45:00.000+02:00,,4319,53,3473,20,826,23,,,,,,,,8,,,,,,,,,,,,,,,,,0.80786,0.19214,0.4848,0.5152,,,,,,,45.0,,227201,9561,151685,6654,37412,755,,,,,,,,8118,,,,,,,,,,,,,,,,,0.8021544,0.1978456,,,,,,,,,,,0.0055,,189107,7409,149708,6621,37374,754,0.8002266,0.1997734,0.48,0.52,,,110,0,1,0,0.66,0.34,0.44,0.56,,,84.0,84.0,,,16,5,14,5,2,0,,,,,,,0,0,0,0,0,0,,,0,0,0,0,0,0,,,,2,672,2,,1,203,51,,,4005,2,,,"local","1,2,5,6,3,4"
2020-06-30,2020-08-07T16:45:00.000+02:00,,4348,29,3527,54,818,-8,,,,,,,,13,,,,,,,,,,,,,,,,,0.81174,0.18826,0.4842,0.5158,,,,,,,45.0,,235926,8725,157552,5867,38271,859,,,,,,,,6533,,,,,,,,,,,,,,,,,0.8045633,0.1954367,,,,,,,,,,,0.0033,,195833,6726,155556,5848,38232,858,0.7903828,0.1972878,0.48,0.52,,,110,0,1,0,0.66,0.34,0.44,0.56,,,84.0,84.0,,,18,2,16,2,2,0,,,,,,,0,0,0,0,0,0,,,0,0,0,0,0,0,,,,2,676,4,,2,227,24,,,4010,5,,,"local","1,2,5,6,3,4"
2020-07-01,2020-08-07T16:45:00.000+02:00,,4403,55,3572,45,823,5,,,,,,,,3,,,,,,,,,,,,,,,,,0.81274,0.18726,0.4837,0.5163,,,,,,,45.0,,247030,11104,165426,7874,39054,783,,,,,,,,8796,,,,,,,,,,,,,,,,,0.8090082,0.1909918,,,,,,,,,,,0.0049,,204490,8657,163396,7840,39013,781,0.8072566,0.1927434,0.48,0.52,,,110,0,1,0,0.66,0.34,0.44,0.56,,,84.0,84.0,,,16,-2,14,-2,2,0,,,,,,,0,0,0,0,0,0,,,0,0,0,0,0,0,,,,2,677,1,,2,273,46,,,4019,9,,,"local","1,2,5,6,3,4"
2020-07-02,2020-08-07T16:45:00.000+02:00,,4456,53,3614,42,833,10,,,,,,,,4,,,,,,,,,,,,,,,,,0.81268,0.18732,0.4825,0.5175,,,,,,,45.0,,259228,12198,174010,8584,39992,938,,,,,,,,10215,,,,,,,,,,,,,,,,,0.8131232,0.1868768,,,,,,,,,,,0.0043,,214013,9523,171951,8555,39948,935,0.8114762,0.1885238,0.48,0.52,,,110,0,1,0,0.66,0.34,0.44,0.56,,,84.0,84.0,,,22,6,19,5,3,1,,,,,,,0,0,0,0,0,0,,,0,0,0,0,0,0,,,,2,682,5,,2,322,49,,,4023,4,,,"local","1,2,5,6,3,4"
2020-07-03,2020-08-07T16:45:00.000+02:00,,4486,30,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,271322,12094,182049,8039,41284,1292,,,,,,,,10865,,,,,,,,,,,,,,,,,0.815146,0.184854,,,,,,,,,,,0.0025,,223344,9331,179965,8014,41237,1289,0.8135776,0.1864224,,,,,110,0,1,0,,,,,,,,,,,17,-5,14,-5,3,0,,,,,,,0,0,0,0,0,0,,,0,0,0,0,0,0,,,,3,688,6,,3,345,23,,,4030,7,,,"local","5,6,3,4"
2020-07-04,2020-08-07T16:45:00.000+02:00,,4541,55,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,280039,8717,188105,6056,42069,785,,,,,,,,7293,,,,,,,,,,,,,,,,,0.8172296,0.1827704,,,,,,,,,,,0.0063,,230186,6842,186000,6035,42020,783,0.8157179,0.1842821,,,,,110,0,1,0,,,,,,,,,,,24,7,21,7,3,0,,,,,,,0,0,0,0,0,0,,,0,0,0,0,0,0,,,,2,690,2,,3,390,45,,,4040,10,,,"local","5,6,3,4"
2020-07-05,2020-08-07T16:45:00.000+02:00,,4556,15,3700,,842,,,,,,,,,0,,,,,,,,,,,,,,,,,0.81462,0.18538,0.4799,0.5201,,,,,,,44.0,,281250,1211,188842,737,42223,154,,,,,,,,0,,,,,,,,,,,,,,,,,0.8172679,0.1827321,,,,,,,,,,,0.0124,,231086,900,186735,735,42174,154,0.8157608,0.1842392,0.48,0.52,,,110,0,1,0,0.66,0.34,0.44,0.56,,,84.0,84.0,,,20,-4,17,-4,3,0,,,,,,,0,0,0,0,0,0,,,0,0,0,0,0,0,,,,2,693,3,,3,388,-2,,,4057,17,,,"local","1,5,6,3,4"
2020-07-06,2020-08-07T16:45:00.000+02:00,,4614,58,3741,41,862,20,,,,,,,268,12,,,,,,,,,,,,,,,,,0.81273,0.18727,0.4797,0.5203,,,,,,,44.0,,293591,12341,,,,,,,,,,,,10226,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0047,,240464,9378,186592,-143,51163,8989,0.7848079,0.2151921,0.48,0.52,,,110,0,1,0,0.66,0.34,0.44,0.56,,,84.0,84.0,,,22,2,19,2,3,0,,,,,,,0,0,0,0,0,0,,,0,0,0,0,0,0,,,,2,695,2,,3,446,58,,,4057,0,,,"local","1,2,3,4"
2020-07-07,2020-08-07T16:45:00.000+02:00,,4675,61,3793,52,857,-5,,,,,,,,5,,,,,,,,,,,,,,,,,0.8157,0.1843,0.4793,0.5207,,,,,,,44.0,,305417,11826,,,,,,,,,,,,9769,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0052,,249691,9227,196100,9508,50756,-407,0.7943903,0.2056097,0.48,0.52,,,110,0,1,0,0.66,0.34,0.44,0.56,,,84.0,84.0,,,24,2,23,4,1,-2,,,,,,,0,0,0,0,0,0,,,0,0,0,0,0,0,,,,2,701,6,,4,491,45,,,4073,16,,,"local","1,2,3,4"
2020-07-08,2020-08-07T16:45:00.000+02:00,,4734,59,3854,61,865,8,,,,,,,,28,,,,,,,,,,,,,,,,,0.8167,0.1833,0.4798,0.5202,,,,,,,44.0,,318810,13393,,,,,,,,,,,,11063,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0044,,259937,10246,203261,7161,52448,1692,0.7948918,0.2051082,0.48,0.52,,,110,0,1,0,0.66,0.34,0.44,0.56,,,84.0,84.0,,,26,2,24,1,2,1,,,,,,,0,0,0,0,0,0,,,0,0,0,0,0,0,,,,3,704,3,,4,547,56,,,4076,3,,,"local","1,2,3,4"
2020-07-09,2020-08-07T16:45:00.000+02:00,,4778,44,3901,47,876,11,,,,,,,,14,,,,,,,,,,,,,,,,,0.81662,0.18338,0.4811,0.5189,,,,,,,44.0,,331655,12845,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0034,,269581,9644,211858,8597,54579,2131,0.7951523,0.2048477,0.48,0.52,,,110,0,1,0,0.66,0.34,0.44,0.56,,,84.0,84.0,,,27,1,24,0,3,1,,,,,,,0,0,0,0,0,0,,,0,0,0,0,0,0,,,,3,707,3,,4,578,31,,,4089,13,,,"local","1,2,3,4"
2020-07-10,2020-08-07T16:45:00.000+02:00,,4843,65,,,,,,,,,,,,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,337948,6293,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0103,,273875,4294,,,,,,,,,,,110,0,1,0,,,,,,,,,,,31,4,29,5,2,-1,,,,,,,0,0,0,0,0,0,,,0,0,0,0,0,0,,,,4,711,4,,3,623,45,,,4109,20,,,"local",""
2020-07-11,2020-08-07T16:45:00.000+02:00,,4926,83,,,,,,,,,,,,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346726,8778,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0095,,280151,6276,,,,,,,,,,,111,1,1,0,,,,,,,,,,,36,5,33,4,3,1,,,,,,,0,0,0,0,0,0,,,0,0,0,0,0,0,,,,4,715,4,,4,661,38,,,4153,44,,,"local",""
2020-07-12,2020-08-07T16:45:00.000+02:00,,4957,31,4073,,883,,,,,,,,166,0,,,,,37,,,,,,,,,,,,0.82183,0.17817,0.482,0.518,,,,,,,43.5,,352064,5338,232247,,51673,,,,,,,,,,,,,,,,,,,,,,,,,,0.8180015,0.1819985,,,,,,,,,,,0.0058,,283928,3777,230026,,51523,,0.8170017,0.1829983,0.48,0.52,,,111,0,1,0,0.67,0.33,0.441,0.559,,,84.0,85.0,,,38,2,34,1,4,1,,,,,,,0,0,0,0,0,0,,,0,0,0,0,0,0,,,,5,718,3,,4,660,-1,,,4185,32,,,"local","1,5,3"
