"date","date_published","spatial_unit","cases","cases_new","cases_residents","cases_residents_new","cases_nonresidents","cases_nonresidents_new","cases_diagnostic","cases_diagnostic_new","cases_diagnostic_residents","cases_diagnostic_residents_new","cases_diagnostic_nonresidents","cases_diagnostic_nonresidents_new","cases_lst","cases_lst_new","cases_lst_residents","cases_lst_residents_new","cases_lst_nonresidents","cases_lst_nonresidents_new","cases_airport","cases_airport_new","cases_airport_residents","cases_airport_residents_new","cases_airport_nonresidents","cases_airport_nonresidents_new","cases_tracing","cases_tracing_new","cases_tracing_residents","cases_tracing_residents_new","cases_tracing_nonresidents","cases_tracing_nonresidents_new","cases_residents_prop","cases_nonresidents_prop","cases_sex_f_prop","cases_sex_m_prop","cases_sex_x_prop","cases_sex_u_prop","cases_residents_sex_f_prop","cases_residents_sex_m_prop","cases_residents_sex_x_prop","cases_residents_sex_u_prop","cases_age_mean","cases_residents_age_mean","tests","tests_new","tests_residents","tests_residents_new","tests_nonresidents","tests_nonresidents_new","tests_diagnostic","tests_diagnostic_new","tests_diagnostic_residents","tests_diagnostic_residents_new","tests_diagnostic_nonresidents","tests_diagnostic_nonresidents_new","tests_lst","tests_lst_new","tests_lst_residents","tests_lst_residents_new","tests_lst_nonresidents","tests_lst_nonresidents_new","tests_airport","tests_airport_new","tests_airport_residents","tests_airport_residents_new","tests_airport_nonresidents","tests_airport_nonresidents_new","tests_tracing","tests_tracing_new","tests_tracing_residents","tests_tracing_residents_new","tests_tracing_nonresidents","tests_tracing_nonresidents_new","tests_residents_prop","tests_nonresidents_prop","tests_sex_f_prop","tests_sex_m_prop","tests_sex_x_prop","tests_sex_u_prop","tests_residents_sex_f_prop","tests_residents_sex_m_prop","tests_residents_sex_x_prop","tests_residents_sex_u_prop","tests_age_mean","tests_residents_age_mean","tests_prop_positive","tests_residents_prop_positive","tested","tested_new","tested_residents","tested_residents_new","tested_nonresidents","tested_nonresidents_new","tested_residents_prop","tested_nonresidents_prop","tested_sex_f_prop","tested_sex_m_prop","tested_sex_x_prop","tested_sex_u_prop","deaths","deaths_new","deaths_transfer","deaths_transfer_new","deaths_hospital_prop","deaths_nonhospital_prop","deaths_sex_f_prop","deaths_sex_m_prop","deaths_sex_x_prop","deaths_sex_u_prop","deaths_age_mean","deaths_age_median","deaths_age_min","deaths_age_max","hospital_total","hospital_total_change","hospital_normal","hospital_normal_change","hospital_intensive","hospital_intensive_change","hospital_total_confirmed","hospital_total_confirmed_change","hospital_normal_confirmed","hospital_normal_confirmed_change","hospital_intensive_confirmed","hospital_intensive_confirmed_change","hospital_total_suspected","hospital_total_suspected_change","hospital_normal_suspected","hospital_normal_suspected_change","hospital_intensive_suspected","hospital_intensive_suspected_change","hospital_total_transfer","hospital_total_transfer_change","hospital_normal_transfer","hospital_normal_transfer_change","hospital_intensive_transfer","hospital_intensive_transfer_change","hospital_admissions","hospital_admissions_new","hospital_admissions_new_all","hospital_admissions_new_ma7","hospital_discharges","hospital_discharges_new","hospital_discharges_new_all","hospital_discharges_new_ma7","active","active_change","active_residents","active_residents_change","recovered","recovered_new","recovered_residents","recovered_residents_change","state","flags"
2020-06-26,2020-12-01T16:40:00.000+01:00,,4227,44,3386,41,841,3,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,210738,7205,168664,6156,42074,1049,,,,,,,,6431,,,,,,,,,,,,,,,,,0.7951996,0.2048004,,,,,,,,,,,0.0061,0.0067,175954,5726,139443,4839,36511,887,0.7931062,0.2068938,,,,,110,0,1,0,,,,,,,,,,,9,-4,8,-4,1,0,9,-4,8,-4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,2,598,1,,1,127,40,148,35,3988,4,3128,,"local",""
2020-06-27,2020-12-01T16:40:00.000+01:00,,4259,32,3416,30,843,2,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,216882,6144,174216,5552,42666,592,,,,,,,,5296,,,,,,,,,,,,,,,,,0.7978468,0.2021532,,,,,,,,,,,0.0052,0.0054,180949,4995,143894,4451,37055,544,0.7958226,0.2041774,,,,,110,0,1,0,,,,,,,,,,,13,4,12,4,1,0,13,4,12,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,2,598,0,,1,152,25,170,22,3995,7,3136,,"local",""
2020-06-28,2020-12-01T16:40:00.000+01:00,,4272,13,3426,10,846,3,,,,,,,,0,,,,,,,,,,,,,,,,,0.81133,0.18867,0.4853,0.5147,,,,,,,45.0,,217923,1041,175152,936,42771,105,,,,,,,,0,,,,,,,,,,,,,,,,,0.798242,0.201758,,,,,,,,,,,0.0125,0.0107,181700,751,144565,671,37135,80,0.7804026,0.2037761,0.49,0.51,,,110,0,1,0,0.66,0.34,0.44,0.56,,,84.0,84.0,,,11,-2,9,-3,2,1,11,-2,9,-3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,1,599,1,,1,157,5,172,2,4003,8,3144,,"local",""
2020-06-29,2020-12-01T16:40:00.000+01:00,,4325,53,3470,44,855,9,,,,,,,,8,,,,,,,,,,,,,,,,,0.80786,0.19214,0.4848,0.5152,,,,,,,45.0,,227508,9585,183825,8673,43683,912,,,,,,,,8118,,,,,,,,,,,,,,,,,0.8021544,0.1978456,,,,,,,,,,,0.0055,0.0051,189109,7409,151218,6653,37891,756,0.8002266,0.1997734,0.48,0.52,,,110,0,1,0,0.66,0.34,0.44,0.56,,,84.0,84.0,,,16,5,14,5,2,0,16,5,14,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,2,601,2,,1,208,51,216,44,4005,2,3144,,"local",""
2020-06-30,2020-12-01T16:40:00.000+01:00,,4354,29,3494,24,860,5,,,,,,,,13,,,,,,,,,,,,,,,,,0.81174,0.18826,0.4842,0.5158,,,,,,,45.0,,236278,8770,191593,7768,44685,1002,,,,,,,,6533,,,,,,,,,,,,,,,,,0.8045633,0.1954367,,,,,,,,,,,0.0033,0.0031,195835,6726,157082,5864,38753,862,0.7903828,0.1972878,0.48,0.52,,,110,0,1,0,0.66,0.34,0.44,0.56,,,84.0,84.0,,,18,2,16,2,2,0,18,2,16,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,2,605,4,,2,232,24,236,20,4010,5,3148,,"local",""
2020-07-01,2020-12-01T16:40:00.000+01:00,,4409,55,3545,51,864,4,,,,,,,,3,,,,,,,,,,,,,,,,,0.81274,0.18726,0.4837,0.5163,,,,,,,45.0,,247424,11146,201813,10220,45611,926,,,,,,,,8796,,,,,,,,,,,,,,,,,0.8090082,0.1909918,,,,,,,,,,,0.0049,0.005,204492,8657,164956,7874,39536,783,0.8072566,0.1927434,0.48,0.52,,,110,0,1,0,0.66,0.34,0.44,0.56,,,84.0,84.0,,,16,-2,14,-2,2,0,16,-2,14,-2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,2,606,1,,1,278,46,279,43,4019,9,3156,,"local",""
2020-07-02,2020-12-01T16:40:00.000+01:00,,4462,53,3588,43,874,10,,,,,,,,4,,,,,,,,,,,,,,,,,0.81268,0.18732,0.4825,0.5175,,,,,,,45.0,,259677,12253,212956,11143,46721,1110,,,,,,,,10215,,,,,,,,,,,,,,,,,0.8131232,0.1868768,,,,,,,,,,,0.0043,0.0039,214016,9524,173540,8584,40476,940,0.8114762,0.1885238,0.48,0.52,,,110,0,1,0,0.66,0.34,0.44,0.56,,,84.0,84.0,,,22,6,19,5,3,1,22,6,19,5,3,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,2,611,5,,2,327,49,317,38,4023,4,3161,,"local",""
2020-07-03,2020-12-01T16:40:00.000+01:00,,4492,30,3616,28,876,2,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,271814,12137,223538,10582,48276,1555,,,,,,,,10865,,,,,,,,,,,,,,,,,0.815146,0.184854,,,,,,,,,,,0.0025,0.0026,223347,9331,181579,8039,41768,1292,0.8135776,0.1864224,,,,,110,0,1,0,,,,,,,,,,,17,-5,14,-5,3,0,17,-5,14,-5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,3,617,6,,3,350,23,338,21,4030,7,3168,,"local",""
2020-07-04,2020-12-01T16:40:00.000+01:00,,4547,55,3665,49,882,6,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,280598,8784,231388,7850,49210,934,,,,,,,,7293,,,,,,,,,,,,,,,,,0.8172296,0.1827704,,,,,,,,,,,0.0063,0.0062,230189,6842,187636,6057,42553,785,0.8157179,0.1842821,,,,,110,0,1,0,,,,,,,,,,,24,7,21,7,3,0,24,7,21,7,3,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,2,619,2,,3,395,45,377,39,4040,10,3178,,"local",""
2020-07-05,2020-12-01T16:40:00.000+01:00,,4562,15,3677,12,885,3,,,,,,,,0,,,,,,,,,,,,,,,,,0.81462,0.18538,0.4799,0.5201,,,,,,,44.0,,281824,1226,232411,1023,49413,203,,,,,,,,0,,,,,,,,,,,,,,,,,0.8172679,0.1827321,,,,,,,,,,,0.0123,0.0117,231089,900,188376,740,42713,160,0.8157608,0.1842392,0.48,0.52,,,110,0,1,0,0.66,0.34,0.44,0.56,,,84.0,84.0,,,20,-4,17,-4,3,0,20,-4,17,-4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,2,622,3,,3,393,-2,377,0,4057,17,3190,,"local",""
2020-07-06,2020-12-01T16:40:00.000+01:00,,4620,58,3725,48,895,10,,,,,,,268,12,,,,,,,,,,,,,,,,,0.81273,0.18727,0.4797,0.5203,,,,,,,44.0,,294237,12413,242461,10050,51776,2363,,,,,,,,10226,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0047,0.0048,240467,9378,195757,7381,44710,1997,0.7848079,0.2151921,0.48,0.52,,,110,0,1,0,0.66,0.34,0.44,0.56,,,84.0,84.0,,,22,2,19,2,3,0,22,2,19,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,2,624,2,,3,451,58,425,48,4057,0,3190,,"local",""
2020-07-07,2020-12-01T16:40:00.000+01:00,,4681,61,3777,52,904,9,,,,,,,,5,,,,,,,,,,,,,,,,,0.8157,0.1843,0.4793,0.5207,,,,,,,44.0,,306133,11896,252029,9568,54104,2328,,,,,,,,9769,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0051,0.0054,249694,9227,203011,7254,46683,1973,0.7943903,0.2056097,0.48,0.52,,,110,0,1,0,0.66,0.34,0.44,0.56,,,84.0,84.0,,,24,2,23,4,1,-2,24,2,23,4,1,-2,0,0,0,0,0,0,0,0,0,0,0,0,,,,3,630,6,,4,496,45,468,43,4073,16,3199,,"local",""
2020-07-08,2020-12-01T16:40:00.000+01:00,,4740,59,3828,51,912,8,,,,,,,,28,,,,,,,,,,,,,,,,,0.8167,0.1833,0.4798,0.5202,,,,,,,44.0,,319608,13475,263453,11424,56155,2051,,,,,,,,11063,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0044,0.0045,259940,10246,211530,8519,48410,1727,0.7948918,0.2051082,0.48,0.52,,,110,0,1,0,0.66,0.34,0.44,0.56,,,84.0,84.0,,,26,2,24,1,2,1,26,2,24,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,3,633,3,,4,552,56,517,49,4076,3,3201,,"local",""
2020-07-09,2020-12-01T16:40:00.000+01:00,,4784,44,3863,35,921,9,,,,,,,,14,,,,,,,,,,,,,,,,,0.81662,0.18338,0.4811,0.5189,,,,,,,44.0,,332527,12919,274557,11104,57970,1815,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0034,0.0032,269584,9644,219658,8128,49926,1516,0.7951523,0.2048477,0.48,0.52,,,110,0,1,0,0.66,0.34,0.44,0.56,,,84.0,84.0,,,27,1,24,0,3,1,27,1,24,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,3,636,3,,4,583,31,543,26,4089,13,3210,,"local",""
2020-07-10,2020-12-01T16:40:00.000+01:00,,4849,65,3919,56,930,9,,,,,,,,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,338913,6386,280009,5452,58904,934,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0103,0.0103,273878,4294,223184,3526,50694,768,,,,,,,111,1,1,0,,,,,,,,,,,31,4,29,5,2,-1,31,4,29,5,2,-1,0,0,0,0,0,0,0,0,0,0,0,0,,,,4,640,4,,3,628,45,585,42,4109,20,3223,,"local",""
2020-07-11,2020-12-01T16:40:00.000+01:00,,4932,83,3996,77,936,6,,,,,,,,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,347766,8853,287813,7804,59953,1049,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0094,0.0099,280154,6276,228577,5393,51577,883,,,,,,,111,0,1,0,,,,,,,,,,,36,5,33,4,3,1,36,5,33,4,3,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,4,644,4,,4,666,38,633,48,4153,44,3252,,"local",""
2020-07-12,2020-12-01T16:40:00.000+01:00,,4964,32,4024,28,940,4,,,,,,,166,0,,,,,37,,,,,,,,,,,,0.82183,0.17817,0.482,0.518,,,,,,,43.5,,353156,5390,292393,4580,60763,810,,,,,,,,,,,,,,,,,,,,,,,,,0.8180015,0.1819985,,,,,,,,,,,0.0058,0.0061,283932,3778,231736,3159,52196,619,0.8170017,0.1829983,0.48,0.52,,,111,0,1,0,0.67,0.33,0.441,0.559,,,84.0,85.0,,,38,2,34,1,4,1,38,2,34,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,5,647,3,,4,665,-1,642,9,4185,32,3271,,"local",""
2020-07-13,2020-12-01T16:40:00.000+01:00,,5065,101,4117,93,948,8,,,,,,,,24,,,,,,,,,,,,,,,,,0.82041,0.17959,0.48,0.52,,,,,,,44.0,,365394,12238,302896,10503,62498,1735,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0082,0.0089,292724,8792,239046,7310,53678,1482,0.8029695,0.1970305,0.48,0.52,,,111,0,1,0,0.67,0.33,0.44,0.56,,,84.0,85.0,,,47,9,44,10,3,-1,47,9,44,10,3,-1,0,0,0,0,0,0,0,0,0,0,0,0,,,,5,654,7,,4,753,88,729,87,4197,12,3277,,"local",""
2020-07-14,2020-12-01T16:40:00.000+01:00,,5132,67,4169,52,963,15,,,,,,,,35,,,,,,,,,,,,,,,,,0.82273,0.17727,0.48,0.52,,,,,,,44.0,,379683,14289,314518,11622,65165,2667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0046,0.0045,302825,10101,246929,7883,55896,2218,0.8089376,0.1910624,0.48,0.52,,,111,0,1,0,0.67,0.33,0.44,0.56,,,84.0,85.0,,,38,-9,34,-10,4,1,38,-9,34,-10,4,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,5,661,7,,4,768,15,748,19,4249,52,3310,,"local",""
2020-07-15,2020-12-01T16:40:00.000+01:00,,5295,163,4303,134,992,29,,,,,,,,27,,,,,,,,,,,,,,,,,0.82441,0.17559,0.48,0.52,,,,,,,43.0,,397393,17710,328929,14411,68464,3299,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0093,0.0093,315205,12380,256588,9659,58617,2721,0.8160029,0.1839971,0.48,0.52,,,111,0,1,0,0.67,0.33,0.44,0.56,,,84.0,85.0,,,42,4,37,3,5,1,42,4,37,3,5,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,5,663,2,,4,903,135,867,119,4277,28,3325,,"local",""
2020-07-16,2020-12-01T16:40:00.000+01:00,,5419,124,4410,107,1009,17,,,,,,,,22,,,,,,,,,,,,,,,,,0.81272,0.18728,0.48,0.52,,,,,,,43.0,,413315,15922,342397,13468,70918,2454,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0078,0.0079,325754,10549,265222,8634,60532,1915,0.8163971,0.1836029,0.48,0.52,,,111,0,1,0,0.67,0.33,0.44,0.56,,,84.0,85.0,,,40,-2,36,-1,4,-1,40,-2,36,-1,4,-1,0,0,0,0,0,0,0,0,0,0,0,0,,,,4,665,2,,4,972,69,937,70,4332,55,3362,,"local",""
2020-07-17,2020-12-01T16:40:00.000+01:00,,5504,85,4483,73,1021,12,,,,,,,,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,430399,17084,356823,14426,73576,2658,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0049,0.0051,337805,12051,275158,9936,62647,2115,,,,,,,111,0,1,0,,,,,,,,,,,42,2,36,0,6,2,42,2,36,0,6,2,0,0,0,0,0,0,0,0,0,0,0,0,,,,4,670,5,,4,1004,32,978,41,4384,52,3394,,"local",""
2020-07-18,2020-12-01T16:40:00.000+01:00,,5616,112,4580,97,1036,15,,,,,,,,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,445652,15253,369574,12751,76078,2502,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0074,0.0076,347991,10186,283313,8155,64678,2031,,,,,,,111,0,1,0,,,,,,,,,,,48,6,42,6,6,0,48,6,42,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,4,675,5,,4,1089,85,1059,81,4411,27,3410,,"local",""
2020-07-19,2020-12-01T16:40:00.000+01:00,,5651,35,4607,27,1044,8,,,,,,,,0,,,,,,,,,,,,,,,,,0.81415,0.18585,0.48,0.52,,,,,,,43.0,,449263,3611,372681,3107,76582,504,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0098,0.0087,350354,2363,285276,1963,65078,400,0.8146926,0.1853074,0.48,0.52,,,111,0,1,0,0.67,0.33,0.44,0.56,,,84.0,85.0,,,54,6,47,5,7,1,54,6,47,5,7,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,3,678,3,,4,1073,-16,1061,2,4462,51,3435,,"local",""
2020-07-20,2020-12-01T16:40:00.000+01:00,,5737,86,4678,71,1059,15,,,,,,,,21,,,,,,,,,,,,,,,,,0.81432,0.18568,0.48,0.52,,,,,,,43.0,,461216,11953,382446,9765,78770,2188,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0072,0.0073,358148,7794,291336,6060,66812,1734,0.8139958,0.1860042,0.48,0.52,,,111,0,1,0,0.67,0.33,0.44,0.56,,,84.0,85.0,,,55,1,50,3,5,-2,55,1,50,3,5,-2,0,0,0,0,0,0,0,0,0,0,0,0,,,,4,686,8,,4,1144,71,1125,64,4477,15,3442,,"local",""
2020-07-21,2020-12-01T16:40:00.000+01:00,,5866,129,4791,113,1075,16,,,,,,,,26,,,,,,,,,,,,,,,,,0.81568,0.18432,0.48,0.52,,,,,,,43.0,,481998,20782,398815,16369,83183,4413,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0062,0.0069,372144,13996,301711,10375,70433,3621,0.8114482,0.1885518,0.48,0.52,,,111,0,1,0,0.67,0.33,0.44,0.56,,,84.0,85.0,,,60,5,55,5,5,0,60,5,55,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,4,689,3,,4,1222,78,1210,85,4528,51,3470,,"local",""
2020-07-22,2020-12-01T16:40:00.000+01:00,,5964,98,4868,77,1096,21,,,,,,,,12,,,,,,,,,,,,,,,,,0.81519,0.18481,0.48,0.52,,,,,,,43.0,,491049,9051,405956,7141,85093,1910,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0109,0.0108,377633,5489,305725,4014,71908,1475,0.8099831,0.1900169,0.48,0.52,,,112,1,1,0,0.66,0.34,0.44,0.56,,,84.0,85.0,,,58,-2,57,2,1,-4,58,-2,57,2,1,-4,0,0,0,0,0,0,0,0,0,0,0,0,,,,4,696,7,,4,1258,36,1245,35,4589,61,3511,,"local",""
2020-07-23,2020-12-01T16:40:00.000+01:00,,6068,104,4953,85,1115,19,,,,,,,,,,,,,,,,,,,,,,,,,0.81506,0.18494,0.48,0.52,,,,,,,43.0,,510330,19281,421209,15253,89121,4028,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0054,0.0056,388922,11289,313994,8269,74928,3020,0.8071428,0.1928572,0.48,0.52,,,112,0,1,0,0.66,0.34,0.44,0.56,,,84.0,85.0,,,52,-6,49,-8,3,2,52,-6,49,-8,3,2,0,0,0,0,0,0,0,0,0,0,0,0,,,,5,700,4,,5,1306,48,1292,47,4645,56,3549,,"local",""
2020-07-24,2020-12-01T16:40:00.000+01:00,,6214,146,5074,121,1140,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,523650,13320,431785,10576,91865,2744,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.011,0.0114,396476,7554,319633,5639,76843,1915,0.8069425,0.1930575,,,,,112,0,1,0,,,,,,,,,,,48,-4,44,-5,4,1,48,-4,44,-5,4,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,6,703,3,,5,1413,107,1389,97,4684,39,3573,,"local",""
2020-07-25,2020-12-01T16:40:00.000+01:00,,6298,84,5149,75,1149,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,531498,7848,437911,6126,93587,1722,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0107,0.0122,400647,4171,322622,2989,78025,1182,0.8060264,0.1939736,,,,,112,0,1,0,,,,,,,,,,,54,6,50,6,4,0,54,6,50,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,5,703,0,,4,1436,23,1415,26,4745,61,3622,,"local",""
2020-07-26,2020-12-01T16:40:00.000+01:00,,6346,48,5189,40,1157,8,,,,,,,,,,,,,,,,,,,,,,,,,0.8168,0.1832,0.48,0.52,,,,,,,42.0,,532802,1304,438986,1075,93816,229,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0372,0.0372,401312,665,323121,499,78191,166,0.8056712,0.1943288,0.48,0.52,,,112,0,1,0,0.66,0.34,0.44,0.56,,,84.0,85.0,,,61,7,55,5,6,2,61,7,55,5,6,2,0,0,0,0,0,0,0,0,0,0,0,0,,,,5,710,7,,4,1405,-31,1396,-19,4824,79,3681,,"local",""
2020-07-27,2020-12-01T16:40:00.000+01:00,,6385,39,5222,33,1163,6,,,,,,,,,,,,,,,,,,,,,,,,,0.81663,0.18337,0.48,0.52,,,,,,,42.0,,550701,17899,453341,14355,97360,3544,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0022,0.0023,411542,10230,330696,7575,80846,2655,0.8040946,0.1959054,0.48,0.52,,,113,1,1,0,0.66,0.34,0.44,0.56,,,84.0,85.0,,,55,-6,50,-5,5,-1,55,-6,50,-5,5,-1,0,0,0,0,0,0,0,0,0,0,0,0,,,,5,715,5,,4,1412,7,1404,8,4855,31,3705,,"local",""
2020-07-28,2020-12-01T16:40:00.000+01:00,,6542,157,5360,138,1182,19,,,,,,,,,,,,,,,,,,,,,,,,,0.81815,0.18185,0.48,0.52,,,,,,,42.0,,560991,10290,461812,8471,99179,1819,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0154,0.0163,416314,4772,334297,3601,82017,1171,0.8036835,0.1963165,0.48,0.52,,,114,1,1,0,0.67,0.33,0.45,0.55,,,84.0,85.0,,,59,4,55,5,4,-1,59,4,55,5,4,-1,0,0,0,0,0,0,0,0,0,0,0,0,,,,5,718,3,,4,1464,52,1463,59,4959,104,3783,,"local",""
2020-07-29,2020-12-01T16:40:00.000+01:00,,6624,82,5427,67,1197,15,4876,20,3920,15,956,5,371,19,311,17,60,2,88,5,65,2,23,3,1284,38,1121,33,163,5,0.81817,0.1816,,,,,,,,,,,569504,8513,468527,6715,100977,1798,165216,2166,138338,1900,26878,266,373704,4855,304851,3758,68853,1097,13503,1032,8877,618,4626,414,14933,400,13198,355,1735,45,0.8200565,0.1799435,,,,,,,,,,,0.0097,0.01,420269,3955,336985,2688,83284,1267,0.8,0.2,0.48,0.52,,,114,0,1,0,0.67,0.33,0.45,0.55,,,,,,,63,4,57,2,6,2,63,4,57,2,6,2,0,0,0,0,0,0,0,0,0,0,0,0,,,,6,729,11,,5,1478,14,1487,24,5027,68,3826,,"local",""
2020-07-30,2020-12-01T16:40:00.000+01:00,,6702,78,5495,68,1207,10,4909,33,3949,29,960,4,381,10,319,8,62,2,91,3,68,3,23,0,1316,32,1149,28,167,4,0.81902,0.18098,,,,,,,,,,,581366,11862,478298,9771,103068,2091,168531,3317,141170,2834,27361,483,381065,7361,310823,5972,70242,1389,13951,448,9173,296,4778,152,15592,659,13762,564,1830,95,0.8200587,0.1799413,,,,,,,,,,,0.0066,0.007,425230,4961,340633,3648,84597,1313,0.8,0.2,0.48,0.52,,,114,0,1,0,0.67,0.33,0.45,0.55,,,,,,,55,-8,48,-9,7,1,55,-8,48,-9,7,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,6,732,3,,5,1393,-85,1449,-38,5190,163,3932,,"local",""
2020-07-31,2020-12-01T16:40:00.000+01:00,,6800,98,5573,78,1227,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,591817,10451,487004,8706,104813,1745,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0094,0.009,429504,4274,343789,3156,85715,1118,,,,,,,116,2,1,0,,,,,,,,,,,53,-2,47,-1,6,-1,53,-2,47,-1,6,-1,0,0,0,0,0,0,0,0,0,0,0,0,,,,5,739,7,,5,1368,-25,1439,-10,5311,121,4018,,"local",""
2020-08-01,2020-12-01T16:40:00.000+01:00,,6862,62,5621,48,1241,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,599269,7452,493213,6209,106056,1243,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0084,0.0077,432508,3004,346032,2243,86476,761,,,,,,,117,1,1,0,,,,,,,,,,,57,4,51,4,6,0,57,4,51,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,5,741,2,,5,1349,-19,1419,-20,5391,80,4085,,"local",""
2020-08-02,2020-12-01T16:40:00.000+01:00,,6871,9,5628,7,1243,2,4985,6,4010,5,975,1,396,0,330,0,66,0,95,0,70,0,25,0,1390,3,1207,2,183,1,0.81809,0.18191,,,,,,,,,,,600295,1026,494077,864,106218,162,173644,216,145442,170,28202,46,392751,739,320616,634,72135,105,14841,24,9748,15,5093,9,16718,45,14722,39,1996,6,0.8202559,0.1797441,,,,,,,,,,,0.0088,0.0081,432944,436,346366,334,86578,102,0.8,0.2,0.48,0.52,,,118,1,1,0,0.68,0.32,0.45,0.55,,,,,,,61,4,54,3,7,1,61,4,54,3,7,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,5,746,5,,5,1249,-100,1340,-79,5499,108,4170,,"local",""
2020-08-03,2020-12-01T16:40:00.000+01:00,,6924,53,5677,49,1247,4,5002,17,4026,16,976,1,408,12,341,11,67,1,97,2,72,2,25,0,1412,22,1227,20,185,2,0.81856,0.18144,,,,,,,,,,,607675,7380,500330,6253,107345,1127,175065,1421,146721,1279,28344,142,397320,4569,324594,3978,72726,591,15730,889,10261,513,5469,376,17164,446,15120,398,2044,48,0.8206067,0.1793933,,,,,,,,,,,0.0072,0.0078,435905,2961,348519,2153,87386,808,0.8,0.2,0.48,0.52,,,118,0,1,0,0.68,0.32,0.45,0.55,,,,,,,59,-2,52,-2,7,0,59,-2,52,-2,7,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,6,756,10,,6,1265,16,1363,23,5536,37,4196,,"local",""
